name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Hojer Jan,GER,1,4t8 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,3,3,2,1,2,2
McColl Sean,CAN,2,4t11 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,2,2,4,1,2,2,3,1
Chon Jongwon,KOR,3,3t5 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,2,2,X,2,2,2
Gelmanov Rustam,RUS,4,3t5 3b3,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,X,X,2,1,1,1,2,1
Kassay James,AUS,5,3t9 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,4,4,4,1,X,1
Glairon Mondet Guillaume,FRA,6,2t3 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,2,1,1,1,X,1,X,1
Bonder Jeremy,FRA,7,2t4 3b3,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,2,1,X,X,X,1,2,1
Fischhuber Kilian,AUT,8,2t5 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,X,1,4,4,X,2,1,1
Kruder Jernej,SLO,9,2t6 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,X,1,4,4,X,1,2,1
Fujii Kokoro,JPN,10,2t6 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,3,1,3,2,X,4,X,1
Vorotnikov Vasya,USA,11,1t1 4b9,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,X,5,X,2,X,1
Farrell Thomas,AUS,12,1t1 3b3,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,X,X,X,1,X,1
Hori Tsukuru,JPN,13,1t1 3b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,X,X,X,2,X,1
Danker Stefan,GER,14,1t1 3b5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,X,X,X,3,X,1
Holowach Jason,CAN,15,1t1 2b2,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,1,1,X,X,X,X,X,1
Rugens Rolands,LVA,16,1t2 4b13,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,2,2,X,8,X,2,X,1
Verhoeven Jorg,NED,17,1t2 3b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,2,2,X,X,X,1,X,1
Landman Tyler,GBR,18,1t4 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,X,1,4,2,X,2,X,2
D'Anastasio Robert,USA,19,1t4 4b9,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,X,1,4,3,X,4,X,1
O'Rourke Michael,USA,20,0t 4b16,IFSC Climbing Worldcup (B) - Toronto (CAN) 2014 ,853,2014,Toronto,Boulder,Men,Semi-Final,2014-05-31,/api/v1/category_rounds/3020/results,/api/v1/events/853/result/3,X,2,X,8,X,5,X,1
