name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Glairon Mondet Guillaume,FRA,1,5t6 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,2,1,1,1,1,1,1,1,1,1
Sharafutdinov Dmitrii,RUS,1,5t17 5b12,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,5,1,1,1,6,6,3,3,2,1
Fujii Kokoro,JPN,2,3t6 5b12,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,2,2,X,7,3,1
McColl Sean,CAN,2,5t8 5b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,2,2,2,2,1,1,2,2,1,1
Fischhuber Kilian,AUT,3,5t9 5b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,1,1,1,1,5,3,1,1
Kruder Jernej,SLO,3,3t9 5b10,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,5,5,X,2,3,1
Tauporn Thomas,GER,3,5t9 5b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,1,1,1,1,5,3,1,1
Gelmanov Rustam,RUS,4,3t10 5b17,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,X,8,6,6,3,1
Skofic Domen,SLO,5,4t5 5b10,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,5,2,2,1,1,1,1
Timonov Vadim,RUS,5,3t12 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,6,4,X,X,5,1
Becan Jure,SLO,6,4t6 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,X,1,1,2,2,2,1
Moroni Gabriele,ITA,6,2t2 5b11,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,1,1,X,7,X,1
Ter-Minasyan Arman,RUS,7,4t7 5b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,1,1,4,4,1,1
Verhoeven Jorg,NED,7,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,X,X,X,X,1,1
Caleyron Thomas,FRA,8,4t7 5b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,2,1,X,3,1,1,3,3,1,1
de Leeuw Nicky,NED,8,2t3 4b13,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,4,X,X,X,7,2,1
Baumann Jonas,GER,9,2t4 4b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,X,2,X,X,3,2
Hojer Jan,GER,9,4t7 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,2,1,X,X,1,1,2,2,2,1
Farrell Thomas,AUS,10,4t7 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,X,1,1,2,2,3,3
Ondra Adam,CZE,10,4t7 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,X,2,2,3,3,1,1
Piccolruaz Michael,ITA,10,2t5 4b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,2,X,2,X,X,4,1
Bonder Jeremy,FRA,11,2t5 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,X,X,X,X,4,1
Andersson Daniel,SWE,12,2t5 3b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,2,X,X,X,X,4,1
Hori Tsukuru,JPN,12,4t8 5b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,2,1,X,3,1,1,3,3,2,1
Dornauer Alfons,AUT,13,1t1 4b10,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,2,X,6,X,X,X,1
Rugens Rolands,LVA,13,4t9 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,2,1,X,X,2,2,4,4,1,1
Conrad Mathias,GER,14,1t1 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,X,X,X,X,X,1
Heiniger Kevin,SUI,14,1t1 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Men,Qualification,2014-05-16,/api/v1/category_rounds/3013/results,/api/v1/events/852/result/3,1,1,X,1,X,X,X,X,X,1
