name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Puccio Alex,USA,1,5t5 5b5,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,1,1,1,1,1,1,2014-05-03_Baku_Boulder_Women_Qualification.csv
Wurm Juliane,GER,2,5t6 5b6,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,2,2,1,1,1,1,2014-05-03_Baku_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,3,5t8 5b8,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,1,1,1,1,4,4,2014-05-03_Baku_Boulder_Women_Qualification.csv
Coxsey Shauna,GBR,4,5t9 5b9,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,5,5,1,1,1,1,2014-05-03_Baku_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,5,5t10 5b10,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,1,1,1,1,6,6,2014-05-03_Baku_Boulder_Women_Qualification.csv
Fakhritdinova Dinara,RUS,6,4t4 4b4,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,1,1,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Iakovleva Olga,RUS,6,4t4 4b4,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,1,1,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Oda Momoka,JPN,6,4t4 4b4,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,1,1,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Bacher Sabine,AUT,9,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,2,2,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Markovic Mina,SLO,9,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,2,2,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Rekabi Elnaz,IRI,9,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,2,2,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Kipriianova Ekaterina,RUS,12,4t6 4b4,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,3,1,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
McKeehan Grace,USA,13,4t7 4b7,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,4,4,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Thévenet Marine,FRA,13,4t7 4b7,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,2,2,1,1,3,3,1,1,X,X,2014-05-03_Baku_Boulder_Women_Qualification.csv
Zijlstra Vera,NED,15,4t8 4b8,"IFSC Climbing Worldcup (B,S) - Baku (AZE) 2014",850,2014,Baku,Boulder,Women,Qualification,2014-05-03,/api/v1/category_rounds/2994/results,/api/v1/events/850/result/7,1,1,1,1,X,X,1,1,5,5,2014-05-03_Baku_Boulder_Women_Qualification.csv
