name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Coxsey Shauna,GBR,1,3t7 3b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,1,1,X,X,3,2,3,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,2,3t8 4b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,1,3,3,4,1,1,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,3,3t8 4b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,1,4,4,2,1,2,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,4,3t11 4b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,2,1,3,3,X,5,6,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,5,2t4 3b5,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,1,3,3,X,X,1,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Stotz Rebekka,SUI,6,2t6 3b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,X,4,4,2,1,X,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Markovic Mina,SLO,7,1t1 3b4,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,1,1,X,X,X,2,X,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,8,1t2 3b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,4,2,2,X,X,X,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Vollenwyder Anna,AUT,9,1t3 3b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,3,X,X,X,2,3,1,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
Oda Momoka,JPN,10,1t3 3b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Women,Semi-Final,2014-05-10,/api/v1/category_rounds/3005/results,/api/v1/events/851/result/7,X,3,3,3,X,X,X,2,2014-05-10_Grindelwald_Boulder_Women_Semi-Final.csv
