name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Desgranges Romain,FRA,1,Top,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,Top,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,2,37+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,37+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,3,37,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,37,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Korenaga Keiichiro,JPN,4,36+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,36+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,5,36+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,36+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,6,35.5+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,35.5+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,7,35.5,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,35.5,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
McColl Sean,CAN,8,33+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,33+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Ondra Adam,CZE,9,33+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,33+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,10,33+,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Lead,Men,Semi-Final,2014-06-20,/api/v1/category_rounds/3037/results,/api/v1/events/855/result/1,33+,2014-06-20_Haiyang_Lead_Men_Semi-Final.csv
