name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Kim Jain,KOR,1,45+ 1. | 37+ 2. [1.87],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,45+,37+
Röck Magdalena,AUT,2,45 2. | 37+ 2. [2.65],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,45,37+
Verhoeven Anak,BEL,3,35 9. | Top 1. [3.08],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,35,Top
Vidmar Maja,SLO,4,44 3. | 37+ 2. [3.24],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,44,37+
Markovic Mina,SLO,5,38 5. | 37+ 2. [4.18],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,38,37+
Noguchi Akiyo,JPN,6,39 4. | 36+ 6. [5.29],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,39,36+
Posch Katharina,AUT,7,37+ 6. | 36+ 6. [6.48],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,37+,36+
Janicot Hélène,FRA,8,35 9. | 36+ 6. [8.15],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,35,36+
Becerra Mathilde,FRA,9,37 7. | 30+ 11. [9.90],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,37,30+
Fakhritdinova Dinara,RUS,10,35+ 8. | 30+ 11. [10.58],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,35+,30+
Ota Risa,JPN,11,33+ 15. | 33+ 9. [11.81],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,33+,33+
Durif Charlotte,FRA,12,34+ 11. | 30+ 11. [13.23],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,34+,30+
Oda Momoka,JPN,12,34+ 11. | 30+ 11. [13.23],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,34+,30+
Romain Salomé,FRA,14,34+ 11. | 30 18. [15.00],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,34+,30
Fredman Netta,ISR,15,34+ 11. | 28+ 19. [15.41],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,34+,28+
Malamid Evgeniia,RUS,16,32+ 17. | 30+ 11. [15.43],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,32+,30+
van Bergen Nikki,NED,17,30+ 19. | 30+ 11. [16.31],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,30+,30+
Kobayashi Yuka,JPN,18,31+ 18. | 28 20. [19.44],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,31+,28
Pilz Jessica,AUT,19,20 38. | 32+ 10. [19.62],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20,32+
Lavarda Jenny,ITA,20,20+ 27. | 30+ 11. [21.17],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,30+
Miller Delaney,USA,21,33+ 15. | 23+ 27. [21.20],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,33+,23+
Amoros Solène,FRA,22,29+ 20. | 27+ 23. [21.68],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,29+,27+
Chanourdie Julia,FRA,23,27 22. | 28 20. [22.45],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,27,28
Hafsaas Tina Johnsen,NOR,24,27 22. | 27+ 23. [23.75],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,27,27+
Kadic Katja,SLO,25,27 22. | 27 25. [24.49],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,27,27
Dufraisse Alizée,FRA,26,28 21. | 23+ 27. [24.68],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,28,23+
Ghisolfi Claudia,ITA,27,20+ 27. | 28 20. [25.92],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,28
Terenteva Galina,RUS,28,27 22. | 23+ 27. [26.38],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,27,23+
Doumont Heloïse,BEL,29,27 22. | 23 32. [28.35],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,27,23
Choong Katherine,SUI,30,20+ 27. | 23+ 27. [30.46],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,23+
McKeehan Grace,USA,31,20+ 27. | 23 32. [32.74],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,23
Samoilina Anastasiia,RUS,31,20+ 27. | 23 32. [32.74],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,23
Schranz Christine,AUT,33,19+ 40. | 25+ 26. [34.01],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,19+,25+
Ebner Andrea,ITA,34,20+ 27. | 17+ 37. [35.55],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,17+
Stotz Rebekka,SUI,34,20+ 27. | 17+ 37. [35.55],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,17+
Berthier Nolwen,FRA,36,19+ 40. | 23+ 27. [35.92],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,19+,23+
Bonapace Elena,AUT,37,20+ 27. | 14+ 44. [37.74],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,14+
Kiersch Michaela,USA,38,20+ 27. | 14 46. [38.57],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,14
Xiao Xian Goh,SGP,39,20+ 27. | 13+ 48. [40.00],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,13+
Amann Katrin,SWE,40,20+ 27. | 13 53. [41.18],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,20+,13
Mingolla Federica,ITA,41,18+ 51. | 23 32. [41.33],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,18+,23
Bertram Denise,GER,42,19+ 40. | 17+ 37. [41.93],IFSC Climbing Worldcup (L) - Briançon (FRA) 2014,858,2014,Briançon,Lead,Women,Qualification,2014-07-19,/api/v1/category_rounds/3060/results,/api/v1/events/858/result/5,19+,17+
