name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Nambot Quentin,FRA,1,6.014,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Hroza Libor,CZE,2,6.083,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,3,6.253,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Dzienski Marcin,POL,4,6.261,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Mawem Bassa,FRA,5,6.285,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,6,6.301,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,7,6.423,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Shevchenko Arsenii,RUS,8,6.569,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Stewart-Patterson Robert,CAN,9,6.735,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Shilov Aleksandr,RUS,10,6.957,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Chae Sungjoon,KOR,11,7.273,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Choi Seungbin,KOR,12,7.606,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Kim Hongil,KOR,13,7.741,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
Kim Hyunjae,KOR,14,7.753,"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Speed,Men,Qualification,2014-10-11,/api/v1/category_rounds/3098/results,/api/v1/events/863/result/2,2014-10-11_Mokpo_Speed_Men_Qualification.csv
