name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Kim Jain,KOR,1,Top 1. | Top 1. [1.94],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,Top,Top
Röck Magdalena,AUT,1,Top 1. | Top 1. [1.94],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,Top,Top
Markovic Mina,SLO,3,Top 1. | 49+ 4. [3.16],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,Top,49+
Verhoeven Anak,BEL,4,42+ 5. | 50 3. [3.87],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,42+,50
Posch Katharina,AUT,5,Top 1. | 47+ 6. [4.18],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,Top,47+
Ota Risa,JPN,6,41+ 7. | 48 5. [6.32],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,41+,48
Janicot Hélène,FRA,7,41+ 7. | 47+ 6. [7.48],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,41+,47+
Tajima Aika,JPN,7,41+ 7. | 47+ 6. [7.48],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,41+,47+
Schranz Christine,AUT,9,42 6. | 41+ 10. [8.49],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,42,41+
Onoe Aya,JPN,10,38+ 10. | 42+ 9. [9.95],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38+,42+
Fakhritdinova Dinara,RUS,11,38 13. | 41+ 10. [13.19],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38,41+
Kobayashi Yuka,JPN,11,38 13. | 41+ 10. [13.19],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38,41+
Sa Sol,KOR,11,38 13. | 41+ 10. [13.19],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38,41+
Bacher Barbara,AUT,14,38+ 10. | 38+ 16. [13.47],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38+,38+
van Bergen Nikki,NED,14,38+ 10. | 38+ 16. [13.47],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38+,38+
Fredman Netta,ISR,16,37+ 17. | 41+ 10. [14.28],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,37+,41+
Vidmar Maja,SLO,17,38 13. | 39+ 15. [14.75],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Women,Qualification,2014-10-11,/api/v1/category_rounds/3090/results,/api/v1/events/863/result/5,38,39+
