name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Noguchi Akiyo,JPN,1,4t9 4b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,3,3,1,1,3,3,2,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,2,3t5 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,1,1,1,1,X,X,3,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,3,3t5 3b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,1,1,2,2,X,X,2,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,4,3t7 3b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,X,X,1,1,3,3,3,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,5,3t8 4b12,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,2,2,1,1,5,5,X,4,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Thévenet Marine,FRA,6,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,1,1,1,1,X,X,X,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,7,2t2 2b2,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,1,1,1,1,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,8,2t3 3b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,1,1,2,2,X,X,X,2,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,9,1t1 2b2,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,X,X,1,1,X,X,X,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Oda Momoka,JPN,10,1t2 2b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,2,2,X,X,X,X,X,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Posch Katharina,AUT,10,1t2 2b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,X,X,2,2,X,X,X,1,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Retschy Monika,GER,12,1t2 2b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,2,2,X,X,X,X,X,3,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,13,1t3 3b12,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,3,3,X,3,X,6,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Kruder Julija,SLO,14,1t3 1b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,3,3,X,X,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Gallyamova Anna,RUS,15,1t4 2b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,4,1,X,5,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Leslie-Wujastyk Mina,GBR,16,1t4 2b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,4,4,X,X,X,X,X,3,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Ebner Andrea,ITA,17,1t6 1b1,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,6,1,X,X,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Midtboe Hannah,NOR,18,0t 2b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,X,X,X,2,X,X,X,4,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Abramchuk Yulia,RUS,19,0t 0b,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,X,X,X,X,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
Onoe Aya,JPN,19,0t 0b,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Semi-Final,2014-05-16,/api/v1/category_rounds/3011/results,/api/v1/events/852/result/7,X,X,X,X,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Semi-Final.csv
