name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Kruder Jernej,SLO,1,4t12 4b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,1,1,3,1,5,4,3,1,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,2,3t4 4b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,2,2,1,1,1,1,X,2,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,3,3t7 4b6,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,1,1,3,1,3,3,X,1,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,4,3t7 4b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,3,3,2,1,2,2,X,1,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Hojer Jan,GER,5,3t8 4b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,2,2,X,2,2,2,4,1,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,6,3t12 4b11,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,1,1,4,1,7,6,X,3,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,7,3t12 3b9,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,5,5,1,1,X,X,6,3,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Yamauchi Makoto,JPN,8,3t12 3b10,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,6,6,3,1,3,3,X,X,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Mecherzynski-Wiktor Andrzej,POL,9,2t3 4b7,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,1,1,2,1,X,4,X,1,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,10,2t3 3b8,IFSC Climbing Worldcup (B) - Grindelwald (SUI) 2014 ,851,2014,Grindelwald,Boulder,Men,Semi-Final,2014-05-10,/api/v1/category_rounds/3008/results,/api/v1/events/851/result/3,1,1,2,1,X,6,X,X,2014-05-10_Grindelwald_Boulder_Men_Semi-Final.csv
