name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Kim Jain,KOR,1,40+ 2. | 44+ 1. [1.58],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,40+,44+
Markovic Mina,SLO,2,Top 1. | 43+ 2. [1.87],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,Top,43+
Röck Magdalena,AUT,3,40+ 2. | 43+ 2. [2.96],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,40+,43+
Noguchi Akiyo,JPN,4,37+ 7. | 43+ 2. [5.45],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,37+,43+
Ota Risa,JPN,5,38 6. | 41+ 10. [7.94],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,38,41+
Verhoeven Anak,BEL,5,33+ 18. | 43+ 2. [7.94],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,33+,43+
Posch Katharina,AUT,7,38+ 5. | 37+ 14. [8.51],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,38+,37+
Durif Charlotte,FRA,8,37+ 7. | 42 9. [8.75],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,37+,42
Becerra Mathilde,FRA,9,36+ 11. | 42+ 6. [9.35],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,36+,42+
Fakhritdinova Dinara,RUS,9,36+ 11. | 42+ 6. [9.35],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,36+,42+
Lavarda Jenny,ITA,11,37+ 7. | 41+ 10. [9.45],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,37+,41+
Romain Salomé,FRA,12,39+ 4. | 32 25. [10.00],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,39+,32
Pilz Jessica,AUT,13,37+ 7. | 37+ 14. [11.10],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,37+,37+
Oda Momoka,JPN,14,36+ 11. | 40+ 12. [12.25],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,36+,40+
Vidmar Maja,SLO,15,28+ 21. | 42+ 6. [12.41],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,28+,42+
Kobayashi Yuka,JPN,16,36+ 11. | 33+ 18. [15.61],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,36+,33+
Hily Manon,FRA,17,36 15. | 36+ 16. [15.99],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,36,36+
Janicot Hélène,FRA,18,28+ 21. | 38+ 13. [16.91],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,28+,38+
Bacher Barbara,AUT,19,35+ 17. | 33+ 18. [18.21],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,35+,33+
Chanourdie Julia,FRA,20,28+ 21. | 36+ 16. [19.05],"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2014",857,2014,Chamonix,Lead,Women,Qualification,2014-07-10,/api/v1/category_rounds/3050/results,/api/v1/events/857/result/5,28+,36+
