name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Hojer Jan,GER,1,3t7 3b6,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,3,3,2,2,X,X,2,1
Ondra Adam,CZE,1,3t7 3b6,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,2,1,4,4,X,X,1,1
Sharafutdinov Dmitrii,RUS,3,3t8 4b7,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,5,2,2,2,1,1,X,2
Hori Tsukuru,JPN,4,3t8 4b8,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,4,2,2,3,1,3,1
Glairon Mondet Guillaume,FRA,5,2t2 4b9,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,4,1,1,X,3,1,1
Kruder Jernej,SLO,6,2t3 4b12,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,6,2,2,X,3,1,1
Conrad Mathias,GER,7,2t4 3b10,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,7,2,2,X,X,2,1
Levier Alban,FRA,8,2t4 3b11,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,9,1,1,X,X,3,1
McColl Sean,CAN,9,2t5 3b10,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,5,4,4,X,X,1,1
Narasaki Tomoa,JPN,10,2t6 4b12,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,1,3,3,X,5,3,3
Fischhuber Kilian,AUT,11,2t8 4b10,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,1,6,6,X,2,2,1
Tauporn Thomas,GER,12,2t9 3b12,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,3,7,7,X,X,2,2
Kassay James,AUS,13,2t14 2b14,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,X,10,10,X,X,4,4
Moroni Gabriele,ITA,14,1t1 2b7,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,6,X,X,X,X,1,1
Julien Stéphan,FRA,15,1t3 3b9,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,7,X,X,X,1,3,1
Stranik Martin,CZE,15,1t3 3b9,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,X,3,3,X,2,X,4
Verhoeven Jorg,NED,17,1t4 4b12,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,3,4,4,X,3,X,2
Sugimoto Rei,JPN,18,1t10 4b17,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,7,10,7,X,1,X,2
Holowach Jason,CAN,19,0t 2b4,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,3,X,X,X,X,X,1
Yamauchi Makoto,JPN,20,0t 2b10,IFSC Climbing World Championship (B) - Munich (GER) 2014,860,2014,Munich,Boulder,Men,Semi-Final,2014-08-21,/api/v1/category_rounds/3074/results,/api/v1/events/860/result/3,X,9,X,X,X,X,X,1
