name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Janicot Hélène,FRA,1,36+ 4. | Top 1. [2.12],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,36+,Top
Kim Jain,KOR,2,Top 1. | 42+ 2. [2.45],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,Top,42+
Markovic Mina,SLO,2,Top 1. | 42+ 2. [2.45],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,Top,42+
Fakhritdinova Dinara,RUS,4,37+ 3. | 37+ 7. [4.74],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,37+,37+
Posch Katharina,AUT,5,36 6. | 42+ 2. [5.29],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,36,42+
Verhoeven Anak,BEL,5,36 6. | 42+ 2. [5.29],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,36,42+
Durif Charlotte,FRA,7,33+ 9. | 42+ 2. [6.16],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,33+,42+
Röck Magdalena,AUT,8,36+ 4. | 37 9. [6.36],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,36+,37
Kobayashi Yuka,JPN,9,36 6. | 35+ 11. [8.77],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,36,35+
Onoe Aya,JPN,10,32+ 11. | 37+ 7. [9.49],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,32+,37+
van Bergen Nikki,NED,11,33+ 9. | 36 10. [9.75],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,33+,36
Vidmar Maja,SLO,12,32+ 11. | 34+ 12. [12.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,32+,34+
Fredman Netta,ISR,13,32+ 11. | 22+ 15. [13.42],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,32+,22+
Schranz Christine,AUT,14,31+ 14. | 34 13. [13.49],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,31+,34
Bacher Barbara,AUT,15,30+ 15. | 30+ 14. [14.49],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,30+,30+
Niu Di,CHN,16,24+ 16. | 18+ 16. [16.00],"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Women,Qualification,2014-10-18,/api/v1/category_rounds/3100/results,/api/v1/events/864/result/5,24+,18+
