name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Ondra Adam,CZE,1,Top,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,Top,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,1,Top,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,Top,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,3,57+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,57+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,3,57+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,57+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,5,57+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,57+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,6,57+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,57+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
McColl Sean,CAN,7,54+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,54+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,8,54+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,54+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,9,54+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,54+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,10,51+,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Men,Semi-Final,2014-09-08,/api/v1/category_rounds/3086/results,/api/v1/events/862/result/1,51+,2014-09-08_Gijon_Lead_Men_Semi-Final.csv
