name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Sharafutdinov Dmitrii,RUS,1,4t9 4b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,4,1,2,1,1,1,2,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Hojer Jan,GER,2,3t4 4b9,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,5,1,1,1,1,2,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Kassay James,AUS,3,3t5 3b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,1,1,X,X,2,1,2,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,4,3t8 4b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,3,1,4,4,X,1,1,1,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Timonov Vadim,RUS,5,3t8 3b8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,X,5,5,1,1,2,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Verhoeven Jorg,NED,6,2t4 3b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,4,X,X,1,1,3,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Chon Jongwon,KOR,7,1t2 3b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,2,X,X,X,2,2,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,8,1t2 2b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,2,X,X,2,2,X,X,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Rugens Rolands,LVA,9,1t3 2b2,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,1,X,X,3,1,X,X,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Mecherzynski-Wiktor Andrzej,POL,10,1t4 3b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,1,X,X,X,1,4,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Bonder Jeremy,FRA,11,1t4 3b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,1,X,X,X,1,4,4,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,12,1t4 3b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,2,X,X,X,1,4,4,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,13,1t5 3b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,5,1,X,X,X,1,X,2,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Fujii Kokoro,JPN,14,1t5 3b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,2,X,X,X,1,5,3,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Gelmanov Rustam,RUS,15,1t5 3b8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,2,X,X,X,1,5,5,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Gavrilov Vlas,RUS,16,1t5 3b8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,2,X,X,X,1,5,5,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Yamauchi Makoto,JPN,17,0t 4b17,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,6,X,4,X,3,X,4,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Petrakov Artem,RUS,18,0t 2b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,3,X,X,X,1,X,X,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,19,0t 2b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,3,X,X,X,3,X,X,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
Levier Alban,FRA,20,0t 2b8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Boulder,Men,Semi-Final,2014-04-26,/api/v1/category_rounds/2990/results,/api/v1/events/849/result/3,X,6,X,X,X,2,X,X,2014-04-26_Chongqing_Boulder_Men_Semi-Final.csv
