name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Markovic Mina,SLO,1,Top 1. | Top 1. [2.00],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,Top,Top
Noguchi Akiyo,JPN,2,46 3. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,46,Top
Röck Magdalena,AUT,2,46 3. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,46,Top
Verhoeven Anak,BEL,2,46 3. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,46,Top
Vidmar Maja,SLO,2,46 3. | Top 1. [4.24],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,46,Top
Janicot Hélène,FRA,6,46+ 2. | 39+ 10. [4.80],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,46+,39+
Kim Jain,KOR,7,45 8. | Top 1. [6.00],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,45,Top
Ota Risa,JPN,7,45 8. | Top 1. [6.00],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,45,Top
Schranz Christine,AUT,9,45+ 7. | 40 9. [7.94],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,45+,40
Kobayashi Yuka,JPN,10,45 8. | 39 14. [11.22],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,45,39
Durif Charlotte,FRA,11,41+ 11. | 39+ 10. [11.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,41+,39+
Tajima Aika,JPN,12,35+ 16. | 40+ 8. [11.49],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,35+,40+
Posch Katharina,AUT,13,41 12. | 39+ 10. [11.75],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,41,39+
Onoe Aya,JPN,14,40 13. | 39+ 10. [12.23],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,40,39+
Fakhritdinova Dinara,RUS,15,37 14. | 35 15. [14.75],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,37,35
van Bergen Nikki,NED,16,37 14. | 32+ 17. [16.38],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,37,32+
Bacher Barbara,AUT,17,35 18. | 34+ 16. [16.97],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,35,34+
Nonaka Miho,JPN,18,35+ 16. | 32+ 17. [17.47],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,35+,32+
Fredman Netta,ISR,19,30+ 19. | 32+ 17. [18.75],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,30+,32+
Mizuguchi Tsukasa,JPN,20,26 23. | 32+ 17. [20.85],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,26,32+
Miura Erina,JPN,21,27+ 20. | 24+ 24. [22.18],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,27+,24+
Harada Asami,JPN,22,27+ 20. | 22+ 25. [22.86],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,27+,22+
Nishikori Misato,JPN,23,26 23. | 27 23. [23.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,26,27
Osawa Sakiko,JPN,24,9+ 27. | 31+ 21. [23.81],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,9+,31+
YOSHIMURA  Moe,JPN,25,19+ 26. | 30+ 22. [23.92],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,19+,30+
Hiroshige Yuki,JPN,26,27 22. | 6+ 27. [24.37],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,27,6+
Matsushima Yuki,JPN,27,24 25. | 22+ 25. [25.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,24,22+
Messer Melanie,USA,28,9 28. | 5+ 28. [28.00],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Qualification,2014-10-25,/api/v1/category_rounds/3110/results,/api/v1/events/865/result/5,9,5+
