name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Markovic Mina,SLO,1,40+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,40+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,2,39+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,39+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Kim Jain,KOR,3,39+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,39+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,4,39,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,39,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Noguchi Akiyo,JPN,5,37+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,37+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Kobayashi Yuka,JPN,6,37+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,37+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Janicot Hélène,FRA,7,35+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,35+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Vidmar Maja,SLO,8,35,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,35,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Durif Charlotte,FRA,9,35,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,35,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Onoe Aya,JPN,10,35,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,35,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Tajima Aika,JPN,11,34+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,34+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,12,34+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,34+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,13,29+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,29+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Fredman Netta,ISR,14,29+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,29+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Fakhritdinova Dinara,RUS,15,28+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,28+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
Mizuguchi Tsukasa,JPN,16,28+,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,28+,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
YOSHIMURA  Moe,JPN,17,28,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Women,Semi-Final,2014-10-25,/api/v1/category_rounds/3111/results,/api/v1/events/865/result/5,28,2014-10-25_Inzai_Lead_Women_Semi-Final.csv
