name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Gaidamakina Alina,,1,8.38,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.47,True,8.64,True,8.88,True,8.38,,,2014-09-08_Gijon_Speed_Women_Final.csv
Buczek Klaudia,,2,8.55,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.7,True,WILDCARD,True,8.71,False,8.55,,,2014-09-08_Gijon_Speed_Women_Final.csv
Miroslaw Aleksandra,,3,9.00,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.65,True,8.85,False,FALL,,,True,9.0,2014-09-08_Gijon_Speed_Women_Final.csv
Ropek Edyta,,4,9.08,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.67,True,9.1,False,9.38,,,False,9.08,2014-09-08_Gijon_Speed_Women_Final.csv
Krasavina Mariia,,5,8.75,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.37,False,8.75,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Kan Daria,,6,9.13,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,9.52,False,9.13,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Tsyganova Anna,,7,9.93,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.67,False,9.93,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Kaplina Iuliia,,8,FALSE START,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,True,8.24,False,FALSE START,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Polekhina Kseniya,,9,8.51,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,8.51,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Marenych Alla,,10,8.79,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,8.79,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Chudziak Patrycja,,11,8.86,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,8.86,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Levochkina  Yuliya,,12,8.98,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,8.98,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Elmer Alexandra,,13,9.23,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,9.23,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Ulzhabayeva Tamara,,14,9.40,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,9.4,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Jaubert Anouck,,15,10.02,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,10.02,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
Timofeeva Elena,,16,FALL,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Final,2014-09-08,/api/v1/category_rounds/3084/results,/api/v1/events/862/result/6,False,FALL,,,,,,,,,2014-09-08_Gijon_Speed_Women_Final.csv
