name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Ondra Adam,CZE,1,Top 1. | Top 1. [1.94],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,Top,Top,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,2,50 3. | Top 1. [2.74],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,50,Top,2014-10-11_Mokpo_Lead_Men_Qualification.csv
McColl Sean,CAN,3,Top 1. | 43+ 6. [3.12],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,Top,43+,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Schubert Jakob,AUT,4,49+ 4. | Top 1. [3.16],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,49+,Top,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Desgranges Romain,FRA,5,46 8. | Top 1. [4.47],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,46,Top,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,6,48+ 5. | 43+ 6. [5.70],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,48+,43+,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Skofic Domen,SLO,7,44+ 9. | 44 5. [6.71],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,44+,44,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Supper Gautier,FRA,8,48 6. | 43 8. [6.93],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,48,43,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Min Hyunbin,KOR,9,46+ 7. | 39+ 10. [9.72],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,46+,39+,2014-10-11_Mokpo_Lead_Men_Qualification.csv
Shimatani Naoki,JPN,10,41+ 10. | 39+ 10. [11.62],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2014 ",863,2014,Mokpo,Lead,Men,Qualification,2014-10-11,/api/v1/category_rounds/3095/results,/api/v1/events/863/result/1,41+,39+,2014-10-11_Mokpo_Lead_Men_Qualification.csv
