name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
McColl Sean,CAN,1,Top,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,Top,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,2,40,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,40,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,3,36,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,36,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Julian  Puigblanque Ramón ,ESP,4,34,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,34,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Matsushima Akito,JPN,5,33+,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,33+,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,6,33+,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,33+,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,7,33+,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,33+,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,8,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,25,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
Ma ZiDa,CHN,9,25,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,25,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
JonasMcRae Elan,CAN,10,24+,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2014 ",864,2014,Wujiang,Lead,Men,Semi-Final,2014-10-18,/api/v1/category_rounds/3106/results,/api/v1/events/864/result/1,24+,2014-10-18_Wujiang_Lead_Men_Semi-Final.csv
