name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Schubert Jakob,AUT,1,Top 1. | Top 1. [2.74],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,Top,2014-08-01_Imst_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,2,41+ 10. | Top 1. [3.87],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,41+,Top,2014-08-01_Imst_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,3,Top 1. | 34+ 3. [4.18],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,34+,2014-08-01_Imst_Lead_Men_Qualification.csv
McColl Sean,CAN,4,Top 1. | 33+ 5. [5.00],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,33+,2014-08-01_Imst_Lead_Men_Qualification.csv
Supper Gautier,FRA,5,Top 1. | 33 6. [5.48],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,33,2014-08-01_Imst_Lead_Men_Qualification.csv
Ondra Adam,CZE,6,Top 1. | 31 7. [5.92],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,31,2014-08-01_Imst_Lead_Men_Qualification.csv
Desgranges Romain,FRA,7,Top 1. | 30+ 8. [6.89],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,30+,2014-08-01_Imst_Lead_Men_Qualification.csv
Skofic Domen,SLO,8,Top 1. | 29+ 13. [8.66],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,29+,2014-08-01_Imst_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,9,Top 1. | 25 19. [9.87],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,25,2014-08-01_Imst_Lead_Men_Qualification.csv
Halenke Sebastian,GER,10,Top 1. | 24 24. [11.07],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,Top,24,2014-08-01_Imst_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,11,18+ 32. | 34+ 3. [11.30],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,18+,34+,2014-08-01_Imst_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,12,37+ 12. | 24+ 21. [16.25],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,37+,24+,2014-08-01_Imst_Lead_Men_Qualification.csv
Ballet Thomas,FRA,13,29 18. | 29+ 13. [16.43],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,29,29+,2014-08-01_Imst_Lead_Men_Qualification.csv
Romain Manuel,FRA,14,19 26. | 30+ 8. [16.45],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,19,30+,2014-08-01_Imst_Lead_Men_Qualification.csv
Lechner Mario,AUT,15,36+ 13. | 25 19. [16.82],IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Men,Qualification,2014-08-01,/api/v1/category_rounds/3067/results,/api/v1/events/859/result/1,36+,25,2014-08-01_Imst_Lead_Men_Qualification.csv
