name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Ondra Adam,CZE,1,Top 1. | 45+ 1. [1.94],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,Top,45+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Schubert Jakob,AUT,2,Top 1. | 41+ 3. [2.74],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,Top,41+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Desgranges Romain,FRA,3,41+ 6. | 45+ 1. [3.00],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,41+,45+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Skofic Domen,SLO,4,Top 1. | 33+ 8. [4.47],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,Top,33+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Amma Sachi,JPN,5,42 5. | 38 5. [5.00],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,42,38,2014-10-25_Inzai_Lead_Men_Qualification.csv
McColl Sean,CAN,6,Top 1. | 32+ 9. [5.12],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,Top,32+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Supper Gautier,FRA,7,35+ 9. | 39+ 4. [6.16],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,35+,39+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,8,35+ 9. | 36+ 6. [7.55],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,35+,36+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Hada Yuki,JPN,9,32 11. | 32+ 9. [11.22],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,32,32+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Korenaga Keiichiro,JPN,9,30 17. | 35+ 7. [11.22],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,30,35+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Higuchi Masahiro,JPN,11,32 11. | 30+ 13. [12.49],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,32,30+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Lechner Mario,AUT,12,36 8. | 22+ 22. [13.56],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,36,22+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,13,36+ 7. | 6 29. [14.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,36+,6,2014-10-25_Inzai_Lead_Men_Qualification.csv
Sugimoto Rei,JPN,14,29 20. | 32+ 9. [14.67],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,29,32+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Matsushima Akito,JPN,15,31+ 14. | 29 15. [15.23],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,31+,29,2014-10-25_Inzai_Lead_Men_Qualification.csv
Timmermans Loïc,BEL,16,30 17. | 29 15. [16.97],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,30,29,2014-10-25_Inzai_Lead_Men_Qualification.csv
Shimatani Naoki,JPN,17,18 29. | 32+ 9. [17.45],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,18,32+,2014-10-25_Inzai_Lead_Men_Qualification.csv
Wechsler Or,ISR,18,30+ 16. | 27 20. [17.89],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,30+,27,2014-10-25_Inzai_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,19,32 11. | 17+ 27. [18.17],IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,865,2014,Inzai,Lead,Men,Qualification,2014-10-25,/api/v1/category_rounds/3113/results,/api/v1/events/865/result/1,32,17+,2014-10-25_Inzai_Lead_Men_Qualification.csv
