name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Coxsey Shauna,GBR,1,3t11 3b10,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Final,2014-05-16,/api/v1/category_rounds/3012/results,/api/v1/events/852/result/7,7,7,1,1,3,2,X,X,2014-05-16_Innsbruck_Boulder_Women_Final.csv
Stöhr Anna,AUT,2,2t6 3b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Final,2014-05-16,/api/v1/category_rounds/3012/results,/api/v1/events/852/result/7,X,X,3,3,3,1,X,1,2014-05-16_Innsbruck_Boulder_Women_Final.csv
Noguchi Akiyo,JPN,3,1t1 2b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Final,2014-05-16,/api/v1/category_rounds/3012/results,/api/v1/events/852/result/7,X,X,1,1,X,3,X,X,2014-05-16_Innsbruck_Boulder_Women_Final.csv
Le Neve Melissa,FRA,4,1t2 2b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Final,2014-05-16,/api/v1/category_rounds/3012/results,/api/v1/events/852/result/7,X,X,2,1,X,X,X,3,2014-05-16_Innsbruck_Boulder_Women_Final.csv
Thévenet Marine,FRA,5,1t3 1b1,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Final,2014-05-16,/api/v1/category_rounds/3012/results,/api/v1/events/852/result/7,X,X,3,1,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Final.csv
Nonaka Miho,JPN,6,0t 1b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2014 ,852,2014,Innsbruck,Boulder,Women,Final,2014-05-16,/api/v1/category_rounds/3012/results,/api/v1/events/852/result/7,X,X,X,4,X,X,X,X,2014-05-16_Innsbruck_Boulder_Women_Final.csv
