name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Janicot Hélène,FRA,1,Top 1. | Top 1. [4.00],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,Top
Kim Jain,KOR,1,Top 1. | Top 1. [4.00],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,Top
Markovic Mina,SLO,1,Top 1. | Top 1. [4.00],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,Top
Röck Magdalena,AUT,1,Top 1. | Top 1. [4.00],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,Top
Verhoeven Anak,BEL,1,Top 1. | Top 1. [4.00],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,Top
Vidmar Maja,SLO,1,Top 1. | Top 1. [4.00],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,Top
Noguchi Akiyo,JPN,7,Top 1. | 28+ 20. [9.49],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,Top,28+
Malamid Evgeniia,RUS,8,40+ 24. | Top 1. [9.90],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,40+,Top
Fakhritdinova Dinara,RUS,9,51+ 10. | 36+ 10. [10.49],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,51+,36+
Durif Charlotte,FRA,10,52+ 8. | 29+ 12. [10.91],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,52+,29+
Söderlund Matilda,SWE,11,47+ 13. | 42+ 9. [11.02],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,47+,42+
Kobayashi Yuka,JPN,12,41+ 17. | 43 8. [12.33],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,41+,43
Klingler Petra,SUI,13,44+ 15. | 30+ 11. [13.06],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,44+,30+
Miller Delaney,USA,14,52+ 8. | 28+ 20. [13.83],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,52+,28+
Schranz Christine,AUT,15,51+ 10. | 29 17. [14.07],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,51+,29
Posch Katharina,AUT,16,47+ 13. | 29 17. [15.59],"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Lead,Women,Qualification,2014-09-08,/api/v1/category_rounds/3080/results,/api/v1/events/862/result/5,47+,29
