name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Gelmanov Rustam,RUS,1,4t8 4b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Men,Final,2014-06-27,/api/v1/category_rounds/3049/results,/api/v1/events/856/result/3,1,1,4,4,2,2,1,1
Glairon Mondet Guillaume,FRA,2,3t6 3b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Men,Final,2014-06-27,/api/v1/category_rounds/3049/results,/api/v1/events/856/result/3,X,X,1,1,3,3,2,1
Bonder Jeremy,FRA,3,2t4 2b2,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Men,Final,2014-06-27,/api/v1/category_rounds/3049/results,/api/v1/events/856/result/3,X,X,1,1,X,X,3,1
Hojer Jan,GER,4,1t1 2b3,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Men,Final,2014-06-27,/api/v1/category_rounds/3049/results,/api/v1/events/856/result/3,X,2,1,1,X,X,X,X
Levier Alban,FRA,5,1t2 2b3,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Men,Final,2014-06-27,/api/v1/category_rounds/3049/results,/api/v1/events/856/result/3,X,X,2,2,X,X,X,1
Julien Stéphan,FRA,6,1t3 2b4,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Men,Final,2014-06-27,/api/v1/category_rounds/3049/results,/api/v1/events/856/result/3,X,X,3,3,X,X,X,1
