name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Kim Jain,KOR,1,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,Top,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,2,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,Top,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Röck Magdalena,AUT,3,Top,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,Top,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Pilz Jessica,AUT,4,49+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,49+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Miller Delaney,USA,5,49,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,49,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Verhoeven Anak,BEL,6,47+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,47+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Malamid Evgeniia,RUS,7,46+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,46+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Ota Risa,JPN,8,46+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,46+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Janicot Hélène,FRA,9,45+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,45+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Lavarda Jenny,ITA,10,45,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,45,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Becerra Mathilde,FRA,11,44+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,44+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Chanourdie Julia,FRA,12,42+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,42+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Fakhritdinova Dinara,RUS,13,41+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,41+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Buhrfeind Claire,USA,14,41+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,41+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Posch Katharina,AUT,15,41,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,41,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Stotz Rebekka,SUI,16,40+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,40+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Oda Momoka,JPN,17,36+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,36+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,18,35+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,35+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Ghisolfi Claudia,ITA,19,34+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,34+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Kadic Katja,SLO,20,33+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,33+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Amoros Solène,FRA,21,31+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,31+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Bacher Barbara,AUT,22,31+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,31+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
Korherr Solveig,GER,23,27+,IFSC Climbing Worldcup (L) - Imst (AUT) 2014 ,859,2014,Imst,Lead,Women,Semi-Final,2014-08-01,/api/v1/category_rounds/3065/results,/api/v1/events/859/result/5,27+,2014-08-01_Imst_Lead_Women_Semi-Final.csv
