name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Boldyrev Danyil,UKR,1,5.990,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Hroza Libor,CZE,2,6.100,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,3,6.140,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Alipourshenazandifar Reza,IRI,4,6.180,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Zhong QiXin,CHN,5,6.270,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Mawem Bassa,FRA,6,6.360,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Suyushkin Nikita,RUS,7,6.400,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Gontero Leonardo,ITA,8,6.410,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Jaelolo Aspar,INA,9,6.420,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Vaitsekhovskii Evgenii,RUS,10,6.470,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Shevchenko Arsenii,RUS,11,6.570,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
Dzienski Marcin,POL,12,6.610,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Qualification,2014-09-08,/api/v1/category_rounds/3088/results,/api/v1/events/862/result/2,2014-09-08_Gijon_Speed_Men_Qualification.csv
