name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Coxsey Shauna,GBR,1,5t5 5b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Noguchi Akiyo,JPN,1,5t5 5b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Stöhr Anna,AUT,1,5t5 5b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Mascarenas Megan,USA,2,5t9 5b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,3,1,1,1,3,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Gibert Fanny,FRA,3,5t10 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,4,1,2,2,2,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Sa Sol,KOR,3,5t6 5b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,2,1,1,1,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Klingler Petra,SUI,4,4t5 5b5,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,X,1,1,1,2,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Schwaiger Berit,AUT,4,5t6 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,2,2,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Retschy Monika,GER,5,5t7 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,2,2,1,1,1,1,1,1,2,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Saurwein Katharina,AUT,5,5t7 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,3,2,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Wurm Juliane,GER,5,4t6 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,1,1,3,2,X,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Thévenet Marine,FRA,6,4t8 5b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,2,2,2,1,3,3,X,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,7,5t8 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,3,2,1,1,1,1,2,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Sinnhuber Karoline,AUT,7,4t14 5b15,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,2,2,5,5,4,1,3,3,X,4,2014-06-27_Laval_Boulder_Women_Qualification.csv
Chevrier Anne-Laure,FRA,8,3t5 5b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,X,3,1,1,2,1,2,2,X,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Sandoz Mélanie,FRA,8,5t9 5b6,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,4,2,1,1,1,1,2,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Onoe Aya,JPN,9,3t7 4b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,5,5,1,1,X,X,X,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Tracy Michaela,GBR,9,5t9 5b8,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,2,2,3,3,1,1,2,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Bacher Sabine,AUT,10,5t11 5b9,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,2,1,5,5,1,1,1,1,2,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Bärtschi Natalie,SUI,10,3t8 4b7,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,X,X,4,4,3,1,1,1,X,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Kremer Valeri,ISR,11,3t15 4b12,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,5,1,8,8,2,1,X,X,X,2,2014-06-27_Laval_Boulder_Women_Qualification.csv
Midtboe Hannah,NOR,11,5t13 5b11,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,4,4,6,4,1,1,1,1,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
Caulier Chloe,BEL,12,4t4 4b4,IFSC Climbing Worldcup (B) - Laval (FRA) 2014,856,2014,Laval,Boulder,Women,Qualification,2014-06-27,/api/v1/category_rounds/3044/results,/api/v1/events/856/result/7,1,1,1,1,1,1,X,X,1,1,2014-06-27_Laval_Boulder_Women_Qualification.csv
