name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Krasavina Mariia,RUS,1,8.250,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Jaubert Anouck,FRA,2,8.270,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Kaplina Iuliia,RUS,3,8.290,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Marenych Alla,UKR,4,8.520,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,5,8.560,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Buczek Klaudia,POL,6,8.650,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Gaidamakina Alina,RUS,7,8.690,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Levochkina  Yuliya,RUS,7,8.690,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Polekhina Kseniya,RUS,9,8.830,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Rudzinska Aleksandra,POL,10,8.870,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Timofeeva Elena,RUS,11,8.950,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,12,9.010,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Ropek Edyta,POL,13,9.130,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
Kuznetsova Tamara,KAZ,14,9.250,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Women,Qualification,2014-09-08,/api/v1/category_rounds/3083/results,/api/v1/events/862/result/6,2014-09-08_Gijon_Speed_Women_Qualification.csv
