name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Boldyrev Danyil,,1,5.60,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.19,True,5.99,True,WILDCARD,True,5.6,,
Kokorin Stanislav,,2,5.92,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.49,True,6.19,True,6.15,False,5.92,,
Alipour Shenazandifard Reza,,3,6.11,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.22,True,6.07,False,FALSE START,,,True,6.11
Vaitsekhovskii Evgenii,,4,6.18,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.55,True,6.68,False,8.1,,,False,6.18
Dzienski Marcin,,5,6.09,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.36,False,6.09,,,,,,
Gontero Leonardo,,6,6.17,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.47,False,6.17,,,,,,
Mawem Bassa,,7,6.27,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.17,False,6.27,,,,,,
Hroza Libor,,8,7.43,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,True,6.7,False,7.43,,,,,,
ASPAR ASPAR,,9,6.48,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,6.48,,,,,,,,
Nambot Quentin,,10,6.73,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,6.73,,,,,,,,
Suyushkin Nikita,,11,6.77,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,6.77,,,,,,,,
Zhong QiXin,,12,7.10,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,7.1,,,,,,,,
Shevchenko Arsenii,,13,7.34,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,7.34,,,,,,,,
Shikov Aleksandr,,14,7.46,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,7.46,,,,,,,,
Estevez  Isaac,,15,7.92,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,7.92,,,,,,,,
Timofeev Dmitrii,,16,8.64,"IFSC Climbing World Championship (L, S) - Gijon (ESP) 2014",862,2014,Gijon,Speed,Men,Final,2014-09-08,/api/v1/category_rounds/3089/results,/api/v1/events/862/result/2,False,8.64,,,,,,,,
