name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Kokorin Stanislav,,1,6.76,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,6.44,True,6.27,True,6.1,True,6.76,,
Boldyrev Danyil,,2,9.15,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,6.27,True,6.2,True,6.1,False,9.15,,
Hroza Libor,,3,6.25,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,7.53,True,6.12,False,6.37,,,True,6.25
Vaitsekhovskii Evgenii,,4,6.58,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,6.22,True,6.07,False,6.16,,,False,6.58
Mawem Bassa,,5,6.11,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,6.36,False,6.11,,,,,,
Dzienski Marcin,,6,6.21,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,6.94,False,6.21,,,,,,
Gontaryk Yaroslav,,7,6.52,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,7.34,False,6.52,,,,,,
Zhong QiXin,,8,7.33,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,True,6.32,False,7.33,,,,,,
Poliakov Anton,,9,6.37,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,6.37,,,,,,,,
ASPAR ASPAR,,10,6.45,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,6.45,,,,,,,,
Shevchenko Arsenii,,11,6.56,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,6.56,,,,,,,,
Sinitcyn Sergei,,12,6.80,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,6.8,,,,,,,,
Komosinski Jedrzej,,13,6.85,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,6.85,,,,,,,,
LE COUSTER Yoann,,14,7.10,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,7.1,,,,,,,,
Gontero Leonardo,,15,7.38,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,7.38,,,,,,,,
Zhong Lincai,,16,7.86,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2014 ",849,2014,Chongqing,Speed,Men,Final,2014-04-26,/api/v1/category_rounds/2993/results,/api/v1/events/849/result/2,False,7.86,,,,,,,,
