name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Krasavina Mariia,RUS,1,8.570,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Kaplina Iuliia,RUS,2,8.670,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Jaubert Anouck,FRA,3,8.800,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Rudzinska Aleksandra,POL,4,8.970,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Gaidamakina Alina,RUS,5,9.050,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Levochkina  Yuliya,RUS,6,9.140,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Tita Supita,INA,7,9.250,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Buczek Klaudia,POL,8,9.330,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Prokopiuk Monika,POL,9,9.810,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Ropek Edyta,POL,10,9.820,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Lestari Puji,INA,11,10.770,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Mudji  Mulyani,INA,12,11.100,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
RENQING LaMu,CHN,13,12.320,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
RenZeng WangMu,CHN,14,12.330,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Ota Risa,JPN,15,25.200,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
Klingler Petra,SUI,16,fall,"IFSC Climbing Worldcup (L, B, S) - Haiyang (CHN) 2014 ",855,2014,Haiyang,Speed,Women,Qualification,2014-06-20,/api/v1/category_rounds/3034/results,/api/v1/events/855/result/6
