name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
PITCHER Ethan,CAN,32.0,5.68,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,5.685,5.882,2024-07-17_Briancon_Speed_Men_Qualification.csv
MALLESH Deepu,IND,33.0,5.715,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,5.715,5.945,2024-07-17_Briancon_Speed_Men_Qualification.csv
BRUYNS Joshua,RSA,34.0,5.716 (AfR),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,5.716,6.072,2024-07-17_Briancon_Speed_Men_Qualification.csv
FUJINO Shuto,JPN,35.0,5.72,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,DNF,5.722,2024-07-17_Briancon_Speed_Men_Qualification.csv
GOODALL Andrew,GBR,36.0,5.75,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,5.758,DNF,2024-07-17_Briancon_Speed_Men_Qualification.csv
KANG Minsu,KOR,37.0,5.76,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,6.142,5.763,2024-07-17_Briancon_Speed_Men_Qualification.csv
Jennings Ben,USA,38.0,5.83,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,5.832,5.915,2024-07-17_Briancon_Speed_Men_Qualification.csv
LIN Thomas,USA,39.0,5.94,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,6.465,5.949,2024-07-17_Briancon_Speed_Men_Qualification.csv
Goddard Aidan,USA,40.0,5.99,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,6.342,5.991,2024-07-17_Briancon_Speed_Men_Qualification.csv
TURNER Luke,GBR,41.0,6.32,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,6.326,6.5,2024-07-17_Briancon_Speed_Men_Qualification.csv
FREUDENHEIM Ethan,USA,42.0,6.33,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,6.334,6.794,2024-07-17_Briancon_Speed_Men_Qualification.csv
EGG Pedro,BRA,43.0,6.52,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,7.145,6.521,2024-07-17_Briancon_Speed_Men_Qualification.csv
ALENCASTER Andrés,MEX,44.0,6.65,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,6.652,6.741,2024-07-17_Briancon_Speed_Men_Qualification.csv
MULLER John-David,RSA,45.0,8.14,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,8.144,8.337,2024-07-17_Briancon_Speed_Men_Qualification.csv
ZODDA Gian Luca,ITA,46.0,FALSE START,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,5.486,DNS,2024-07-17_Briancon_Speed_Men_Qualification.csv
OMASA Ryo,JPN,,DNS,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Qualification,2024-07-17,/api/v1/category_rounds/8524/results,/api/v1/events/1358/result/2,,,2024-07-17_Briancon_Speed_Men_Qualification.csv
