name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
AVEZOU Sam,FRA,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
GHISOLFI Stefano,ITA,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
GINÉS LÓPEZ Alberto,ESP,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
MURASHITA Zento,JPN,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
OMATA Shion,JPN,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
ONDRA Adam,CZE,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
ROBERTS Toby,GBR,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
UTELLI Jonas,SUI,1,6.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
HOMMA Taisei,JPN,9,9.75,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,TOP,38+,2024-07-12_Chamonix_Lead_Men_Qualification.csv
PEINADO FRANGANILLO Guillermo,ESP,10,10.82,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Men,Qualification,2024-07-12,/api/v1/category_rounds/8518/results,/api/v1/events/1357/result/1,38+,TOP,2024-07-12_Chamonix_Lead_Men_Qualification.csv
