name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,1.0,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,TOP,TOP,2024-09-06_Koper_Lead_Women_Qualification.csv
Sanders Annie,USA,2,2.65,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,48+,45+,2024-09-06_Koper_Lead_Women_Qualification.csv
Pilz Jessica,AUT,3,3.87,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,42+,43+,2024-09-06_Koper_Lead_Women_Qualification.csv
Kotake Mei,JPN,4,5.39,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,46+,2024-09-06_Koper_Lead_Women_Qualification.csv
SEO Chaehyun,KOR,5,5.48,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,41+,37+,2024-09-06_Koper_Lead_Women_Qualification.csv
Mcneice Erin,GBR,6,6.52,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,41+,35,2024-09-06_Koper_Lead_Women_Qualification.csv
Rogora Laura,ITA,7,7.12,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,45+,2024-09-06_Koper_Lead_Women_Qualification.csv
Mackenzie Oceania,AUS,8,9.08,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,41+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
Avezou Zélia,FRA,9,11.1,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,35,2024-09-06_Koper_Lead_Women_Qualification.csv
TANII Natsuki,JPN,9,11.1,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,35,2024-09-06_Koper_Lead_Women_Qualification.csv
Doumont Heloïse,BEL,11,11.84,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,39+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
Pouget Camille,FRA,12,12.85,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,38,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
Hily Manon,FRA,13,12.87,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,36,35,2024-09-06_Koper_Lead_Women_Qualification.csv
Oblasser Flora,AUT,14,13.62,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,40+,30,2024-09-06_Koper_Lead_Women_Qualification.csv
Rekar Rosa,SLO,15,13.98,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,39+,31,2024-09-06_Koper_Lead_Women_Qualification.csv
Janicot Hélène,FRA,16,15.47,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
Krampl Mia,SLO,16,15.47,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
TAKAO Tomona,JPN,16,15.47,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
Pötzi Mattea,AUT,19,15.56,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,35+,34+,2024-09-06_Koper_Lead_Women_Qualification.csv
Moroni Camilla,ITA,20,17.45,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,37+,32,2024-09-06_Koper_Lead_Women_Qualification.csv
PLASSOUX DJIGA INA,FRA,21,19.05,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,35+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
van der Meer Lynn,NED,22,22.73,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,36,30,2024-09-06_Koper_Lead_Women_Qualification.csv
Tarkus Lucija,SLO,23,23.86,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,31+,32+,2024-09-06_Koper_Lead_Women_Qualification.csv
Shiran Noa,ISR,24,24.37,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,34+,31+,2024-09-06_Koper_Lead_Women_Qualification.csv
Buckley Jennifer Eucharia,SLO,25,24.74,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,21+,34,2024-09-06_Koper_Lead_Women_Qualification.csv
Copar Sara,SLO,26,25.46,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,34+,30+,2024-09-06_Koper_Lead_Women_Qualification.csv
Lukan Vita,SLO,27,28.34,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,35+,25+,2024-09-06_Koper_Lead_Women_Qualification.csv
Fiser Julia,AUT,28,28.7,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,34+,27+,2024-09-06_Koper_Lead_Women_Qualification.csv
Macià Martín Geila,ESP,29,29.12,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,33,30,2024-09-06_Koper_Lead_Women_Qualification.csv
ODA Natsumi,JPN,30,29.57,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,32,30,2024-09-06_Koper_Lead_Women_Qualification.csv
Aguado Valentina,ARG,31,29.6,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,35,25+,2024-09-06_Koper_Lead_Women_Qualification.csv
Scolaris Ilaria,ITA,32,31.39,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,34+,25+,2024-09-06_Koper_Lead_Women_Qualification.csv
TAKEUCHI Ai,JPN,32,31.39,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,34+,25+,2024-09-06_Koper_Lead_Women_Qualification.csv
Smetanova Michaela,CZE,34,33.09,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,34,25+,2024-09-06_Koper_Lead_Women_Qualification.csv
Debevec Katja,SLO,35,33.37,IFSC World Cup Koper 2024,1359,2024,Koper,Lead,Women,Qualification,2024-09-06,/api/v1/category_rounds/8527/results,/api/v1/events/1359/result/5,29+,27+,2024-09-06_Koper_Lead_Women_Qualification.csv
