name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_B,Quali_time_A,source_file
Umlauf Aodhan,GER,26,5.473,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.473,5.562,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Boulos Alessandro,ITA,27,5.621,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.621,DNF,2024-07-12_Chamonix_Speed_Men_Qualification.csv
MOREL Jérôme,FRA,28,5.623,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,6.229,5.623,2024-07-12_Chamonix_Speed_Men_Qualification.csv
KANG Minsu,KOR,29,5.64,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.64,5.685,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Pavlenko Kostiantyn,UKR,30,5.67,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,6.162,5.676,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Bader Linus,GER,31,5.71,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.727,5.711,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Chan Cheung-chi Shoji,HKG,32,5.72,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.726,5.798,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Payet Gaboriaud Marius,FRA,33,5.734,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.734,7.916,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Bruyns Joshua,RSA,34,5.736 (AfR),IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,DNF,5.736,2024-07-12_Chamonix_Speed_Men_Qualification.csv
UEGAKI Ginta,JPN,35,5.78 (5.867),IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.783,5.867,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Mallesh Deepu,IND,36,5.78 (6.362),IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.783,6.362,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Goodall Andrew,GBR,37,5.80,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.805,8.859,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Pitcher Ethan,CAN,38,5.82,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.821,9.06,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Altynbekov Beknur,KAZ,39,5.89,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,5.896,6.074,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Fall Matthew,GBR,40,5.98,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,11.626,5.989,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Goddard Aidan,USA,41,6.04,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,6.105,6.049,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Jennings Ben,USA,42,6.10,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,6.436,6.1,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Egg Pedro,BRA,43,6.43,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,9.066,6.439,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Freudenheim Ethan,USA,44,6.57,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,6.579,6.643,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Alencaster Andrés,MEX,45,6.87,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,6.872,8.275,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Khaibullin Rishat,KAZ,46,7.03,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,7.033,8.489,2024-07-12_Chamonix_Speed_Men_Qualification.csv
HUANG JINGJIE,CHN,47,7.20,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,DNF,7.201,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Kim Younghyun,KOR,48,7.63,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,7.637,7.761,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Bratschi Noah,USA,49,8.47,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,13.556,8.475,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Muller John-David,RSA,50,9.40,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,9.403,9.511,2024-07-12_Chamonix_Speed_Men_Qualification.csv
Stokes Rafe,USA,51,12.97,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Speed,Men,Qualification,2024-07-12,/api/v1/category_rounds/8520/results,/api/v1/events/1357/result/2,DNF,12.978,2024-07-12_Chamonix_Speed_Men_Qualification.csv
