name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
DENG Lijuan,CHN,1,6.41 (AsR),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,6.876,True,6.627,True,6.483,True,6.411,,,2024-07-17_Briancon_Speed_Women_Final.csv
JEONG Jimin,KOR,2,6.53,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,6.822,True,6.594,True,6.668,False,6.539,,,2024-07-17_Briancon_Speed_Women_Final.csv
ZHANG Shaoqin,CHN,3,6.46,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,6.968,True,WILDCARD,False,6.559,,,True,6.461,2024-07-17_Briancon_Speed_Women_Final.csv
WANG Shengyan,CHN,4,6.73,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,6.859,True,6.699,False,7.135,,,False,6.73,2024-07-17_Briancon_Speed_Women_Final.csv
KALUCKA Natalia,POL,5,6.71,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,7.078,False,6.716,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
RANDI  Giulia,ITA,6,6.92 (6.85),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,6.958,False,6.923,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
COLLI Beatrice,ITA,7,7.03 (6.94),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,6.946,False,7.036,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
YANG Mi,CHN,8,FALSE START (7.09),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,True,7.098,False,FALSE START,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
ROMERO PÉREZ Leslie Adriana,ESP,9,7.15 (7.12),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.15,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
RITTER Franziska,GER,10,7.27,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.273,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
FIORIO Agnese,ITA,11,7.41,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.41,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
MARTÍNEZ VIDAL Carla,ESP,12,FALL (7.50),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,FALL,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
Rothfork Isis,USA,13,7.52,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.527,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
Curcio Sophia,USA,14,7.55,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.55,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
HAYASHI Karin,JPN,15,7.76 (7.60),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.767,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
KOCH Julia,GER,16,7.75 (7.68),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Final,2024-07-17,/api/v1/category_rounds/9136/results,/api/v1/events/1358/result/6,False,7.759,,,,,,,,,2024-07-17_Briancon_Speed_Women_Final.csv
