name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Watson Samuel,USA,1,4.89,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.235,True,4.88,True,4.819,True,4.893,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Bratschi Noah,USA,2,6.71,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.528,True,5.512,True,6.545,False,6.711,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Amon Kevin,AUT,3,5.48,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.881,True,6.887,False,FALL,,,True,5.487,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Zurloni Matteo,ITA,4,7.21,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.329,True,5.273,False,5.02,,,False,7.21,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Hammer Zach,USA,5,6.82 (5.21),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.215,False,6.821,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Lin YU,CHN,6,7.90 (5.34),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.488,False,7.909,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
ERNSBERGER Merritt,USA,7,5.35,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.618,False,5.358,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
TANII Kazuki,JPN,8,5.41,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,True,5.467,False,5.415,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Tkach Yaroslav,UKR,9,6.40 (5.19),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,6.402,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
ALTYNBEKOV Beknur,KAZ,10,5.55 (5.30),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,5.554,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
HUANG JINGJIE,CHN,11,5.85 (5.33),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,5.856,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Brosler John,USA,12,FALL (5.44),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,FALL,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
ZHANG DINGFENG,CHN,13,5.50 (5.45),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,5.509,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
Pavlenko Kostiantyn,UKR,14,6.25 (5.51),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,6.256,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
CHU SHOUHONG,CHN,15,6.11 (5.52),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,6.111,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
TOKTAROV Damir,KAZ,16,5.67 (5.55),IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Speed,Men,Final,2024-05-03,/api/v1/category_rounds/8963/results,/api/v1/events/1355/result/2,False,5.677,,,,,,,,,2024-05-03_Salt Lake CIty_Speed_Men_Final.csv
