name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
LEE Dohyun,KOR,1.0,5T5z 19 15,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,9,9,2,1,6,3,1,1,1,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
CHON Jongwon,KOR,1.0,3T5z 8 19,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,2,2,2,2,X,10,X,1,4,4,2024-10-02_Seoul_Boulder_Men_Qualification.csv
AMAGASA Sohta,JPN,3.0,2T5z 4 7,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,1,1,X,1,X,2,X,1,3,2,2024-10-02_Seoul_Boulder_Men_Qualification.csv
KAYOTANI Ritsu,JPN,3.0,3T5z 13 14,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,3,2,X,3,9,4,1,1,X,4,2024-10-02_Seoul_Boulder_Men_Qualification.csv
NARASAKI Meichi,JPN,5.0,3T4z 10 9,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,2,2,X,1,6,4,X,X,2,2,2024-10-02_Seoul_Boulder_Men_Qualification.csv
MILNE Maximillian,GBR,5.0,2T5z 6 11,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,5,5,X,2,X,2,X,1,1,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
AVEZOU Sam,FRA,7.0,3T4z 16 20,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,7,7,X,5,7,7,X,X,2,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
Shahar Adam,USA,7.0,2T4z 4 17,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,X,X,1,1,X,13,X,1,3,2,2024-10-02_Seoul_Boulder_Men_Qualification.csv
SCHALCK Mejdi,FRA,9.0,2T4z 7 11,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,4,4,X,X,X,4,X,2,3,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
JENFT Paul,FRA,9.0,3T3z 16 10,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,6,1,X,X,7,7,X,X,3,2,2024-10-02_Seoul_Boulder_Men_Qualification.csv
PEHARC Anze,SLO,11.0,2T4z 11 13,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,4,4,X,X,7,7,X,1,X,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
LEMAGNER Thomas,FRA,11.0,3T3z 16 13,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,2,2,X,X,10,7,X,X,4,4,2024-10-02_Seoul_Boulder_Men_Qualification.csv
ANRAKU Sorato,JPN,13.0,2T3z 2 3,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,1,1,X,X,X,X,X,1,1,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
CORNU Manuel,FRA,13.0,3T3z 19 13,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,5,5,X,X,10,5,X,X,4,3,2024-10-02_Seoul_Boulder_Men_Qualification.csv
NARASAKI Tomoa,JPN,15.0,2T5z 11 22,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,2,1,X,1,9,9,X,2,X,9,2024-10-02_Seoul_Boulder_Men_Qualification.csv
ROMŠAK Timotej,SLO,15.0,2T3z 5 9,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,2,1,X,X,X,6,X,X,3,2,2024-10-02_Seoul_Boulder_Men_Qualification.csv
FUJIWAKI Yuji,JPN,17.0,2T3z 7 7,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,4,4,X,X,X,X,X,2,3,1,2024-10-02_Seoul_Boulder_Men_Qualification.csv
Barron Charles,USA,17.0,2T3z 14 23,IFSC World Cup Seoul 2024,1361,2024,Seoul,Boulder,Men,Qualification,2024-10-02,/api/v1/category_rounds/8534/results,/api/v1/events/1361/result/3,3,3,X,X,11,11,X,X,X,9,2024-10-02_Seoul_Boulder_Men_Qualification.csv
