name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
GARNBRET Janja,SLO,1,2T3z 4 7,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,5,1,1,3,1,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
PILZ Jessica,AUT,2,1T3z 1 15,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,5,1,1,X,9,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
BUCKLEY Jennifer Eucharia,SLO,3,1T2z 1 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,1,1,X,5,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
GIBERT Fanny,FRA,4,1T2z 1 11,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,1,1,X,10,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
Sanders Anastasia,USA,4,1T2z 1 11,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,1,1,X,10,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
NAKAMURA Mao,JPN,6,1T2z 2 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,2,1,X,X,X,4,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
BERTONE Oriane,FRA,7,1T2z 2 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,2,2,X,4,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
APEL Anna Maria,GER,8,1T2z 2 10,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,2,2,X,8,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
MEIGNAN Naïlé,FRA,9,1T1z 2 1,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,2,1,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
SEKIKAWA Melody,JPN,10,1T1z 3 1,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,3,1,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
YOKOYAMA Sofya,SUI,11,1T1z 4 4,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,4,4,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
Mackenzie Oceania,AUS,12,0T3z 0 9,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,3,X,2,X,4,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
DEBEVEC Katja,SLO,13,0T3z 0 11,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,4,X,2,X,5,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
CALLIET Agathe,FRA,14,0T2z 0 8,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,4,X,4,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
BESTVATER Alma,GER,15,0T1z 0 3,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,3,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
MEDICI Giulia,ITA,15,0T1z 0 3,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,3,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
MORI Ai,JPN,15,0T1z 0 3,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,3,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
KEREM Ayala,ISR,18,0T1z 0 4,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,4,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
ELHADJ MIMOUNE Selma,FRA,19,0T1z 0 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,6,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
STERRER Franziska,AUT,19,0T1z 0 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Women,Semi-final,2024-06-26,/api/v1/category_rounds/9092/results,/api/v1/events/1356/result/7,X,X,X,6,X,X,X,X,2024-06-26_Innsbruck_Boulder_Women_Semi-final.csv
