name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
MORI Ai,JPN,1,44,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,44,2024-10-02_Seoul_Lead_Women_Semi-final.csv
Sanders Anastasia,USA,2,43,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,43,2024-10-02_Seoul_Lead_Women_Semi-final.csv
MCNEICE Erin,GBR,3,41,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,41,2024-10-02_Seoul_Lead_Women_Semi-final.csv
PILZ Jessica,AUT,4,37+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,37+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
Rekar Rosa,SLO,5,35+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,35+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
SEO Chaehyun,KOR,6,34+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,34+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
ZHANG Yuetong,CHN,6,34+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,34+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
LUO Zhilu,CHN,8,34+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,34+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
JANICOT Hélène,FRA,9,34+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,34+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
KOTAKE Mei,JPN,10,34+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Women,Semi-final,2024-10-02,/api/v1/category_rounds/9378/results,/api/v1/events/1361/result/5,34+,2024-10-02_Seoul_Lead_Women_Semi-final.csv
