name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Miroslaw Aleksandra,POL,1,6.24,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,6.618,True,6.339,True,6.335,True,6.247,,,2024-04-12_Wujiang_Speed_Women_Final.csv
Kalucka Natalia,POL,2,6.75,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,6.994,True,6.963,True,6.971,False,6.754,,,2024-04-12_Wujiang_Speed_Women_Final.csv
JEONG Jimin,KOR,3,6.62,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,6.838,True,6.721,False,8.168,,,True,6.623,2024-04-12_Wujiang_Speed_Women_Final.csv
Kalucka Aleksandra,POL,4,8.93,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,6.731,True,6.731,False,FALL,,,False,8.932,2024-04-12_Wujiang_Speed_Women_Final.csv
DENG LIJUAN,CHN,5,6.65,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,6.861,False,6.659,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
ZHANG SHAOQIN,CHN,6,6.79,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,6.93,False,6.796,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
WANG SHENGYAN,CHN,7,8.58 (6.96),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,7.124,False,8.589,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
Randi  Giulia,ITA,8,7.31 (7.20),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,True,7.205,False,7.314,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
Hunt Emma,USA,9,7.97 (6.44),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,7.979,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
SALLSABILLAH RAJIAH,INA,10,6.98,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,6.985,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
Viglione Capucine,FRA,11,7.03,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,7.031,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
Colli Beatrice,ITA,12,7.03,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,7.032,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
Chudziak Patrycja,POL,13,7.128,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,7.128,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
XIE GUIZHEN,CHN,14,7.17,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,7.174,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
NIU DI,CHN,15,8.66 (7.20),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,8.662,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
FAN JINGYUE,CHN,16,7.24 (7.23),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Final,2024-04-12,/api/v1/category_rounds/8934/results,/api/v1/events/1354/result/6,False,7.244,,,,,,,,,2024-04-12_Wujiang_Speed_Women_Final.csv
