name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Garnbret Janja,SLO,1,3T4z 7 8,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,5,5,X,1,1,1,1,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Avezou Zélia,FRA,2,2T4z 5 5,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,3,2,X,1,X,1,2,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Matsufuji Anon,JPN,3,2T3z 8 12,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,7,7,X,4,X,X,1,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Mcneice Erin,GBR,4,1T4z 4 7,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,4,3,X,2,X,1,X,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
LUO ZHILU,CHN,5,1T4z 4 10,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,4,4,X,3,X,1,X,2,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Moroni Camilla,ITA,6,1T3z 1 3,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,X,X,X,1,X,1,1,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Richardson Madison,CAN,7,1T2z 1 2,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,X,X,X,X,1,1,X,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Caulier Chloe,BEL,8,1T2z 2 3,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,X,X,X,X,2,2,X,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Gejo Stasa,SRB,9,1T2z 4 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,4,1,X,X,X,X,X,5,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
Mackenzie Oceania,AUS,10,0T4z 0 7,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Semi-final,2024-04-08,/api/v1/category_rounds/8925/results,/api/v1/events/1353/result/7,X,3,X,2,X,1,X,1,2024-04-08_Keqiao_Boulder_Women_Semi-final.csv
