name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Schubert Jakob,AUT,1,3T4z 7 4,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,4,1,2,1,1,1,X,1,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Posch Jan-Luca,AUT,2,2T4z 4 7,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,1,1,X,3,X,2,3,1,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
NARASAKI Meichi,JPN,3,2T4z 5 10,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,2,2,X,6,X,1,3,1,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Flohé Yannick,GER,4,2T4z 5 11,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,X,5,X,3,1,1,4,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
ANRAKU Sorato,JPN,5,2T4z 7 9,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,2,1,X,3,X,3,5,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
AMAGASA Sohta,JPN,6,2T3z 4 10,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,X,7,1,1,X,X,3,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
ROBERTS Toby,GBR,7,2T3z 4 14,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,2,1,X,12,X,X,2,1,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Duffy Colin,USA,8,2T3z 6 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,X,X,1,1,X,3,5,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
NARASAKI Tomoa,JPN,9,2T3z 7 10,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,5,4,X,4,X,X,2,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Baudrand Oscar,CAN,10,2T3z 8 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,1,1,X,3,X,X,7,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
RUSEV Nikolay,BUL,11,2T3z 9 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,2,1,X,3,X,X,7,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
CORNU Manuel,FRA,11,2T3z 9 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,3,1,X,3,X,X,6,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
KIROV Slav,BUL,13,2T3z 10 7,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,6,1,X,2,X,X,4,4,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Lemagner Thomas,FRA,14,2T2z 8 8,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,2,2,X,X,X,X,6,6,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
INOUE Yuji,JPN,15,1T4z 7 14,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,7,1,X,5,X,3,X,5,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Romšak Timotej,SLO,16,1T3z 2 11,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,2,2,X,2,X,X,X,7,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Hanna Benjamin,USA,17,1T3z 6 5,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,X,3,X,1,X,X,6,1,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
Ogata Yoshiyuki,JPN,18,1T3z 7 6,IFSC World Cup Salt Lake City 2024,1355,2024,Salt Lake CIty,Boulder,Men,Semi-final,2024-05-03,/api/v1/category_rounds/8969/results,/api/v1/events/1355/result/3,7,1,X,3,X,X,X,2,2024-05-03_Salt Lake CIty_Boulder_Men_Semi-final.csv
