name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
Hunt Emma,USA,1,6.44,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.447,7.504,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Kalucka Aleksandra,POL,2,6.58,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.58,6.745,2024-04-12_Wujiang_Speed_Women_Qualification.csv
DENG LIJUAN,CHN,3,6.74,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.744,7.5,2024-04-12_Wujiang_Speed_Women_Qualification.csv
ZHANG SHAOQIN,CHN,4,6.81,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.907,6.818,2024-04-12_Wujiang_Speed_Women_Qualification.csv
JEONG Jimin,KOR,5,6.86,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.959,6.86,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Miroslaw Aleksandra,POL,6,6.87,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.872,DNF,2024-04-12_Wujiang_Speed_Women_Qualification.csv
WANG SHENGYAN,CHN,7,6.96,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,6.965,7.074,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Kalucka Natalia,POL,8,7.00,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.002,7.01,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Colli Beatrice,ITA,9,7.10,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.109,DNF,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,10,7.14,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.144,7.153,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Viglione Capucine,FRA,11,7.15,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.15,9.114,2024-04-12_Wujiang_Speed_Women_Qualification.csv
SALLSABILLAH RAJIAH,INA,12,7.17,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.174,9.688,2024-04-12_Wujiang_Speed_Women_Qualification.csv
NIU DI,CHN,13,7.20,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.209,7.241,2024-04-12_Wujiang_Speed_Women_Qualification.csv
FAN JINGYUE,CHN,14,7.233,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.297,7.233,2024-04-12_Wujiang_Speed_Women_Qualification.csv
XIE GUIZHEN,CHN,15,7.238,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.418,7.238,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Randi  Giulia,ITA,16,7.25 (7.339),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.252,7.339,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Darabian Mahya,IRI,17,7.25 (8.083),IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.252,8.083,2024-04-12_Wujiang_Speed_Women_Qualification.csv
XIE YUFANG,CHN,18,7.30,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.309,7.384,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Rojas Andrea,ECU,19,7.32,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.292,7.327,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Kelly Piper,USA,20,7.34,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.108,7.34,2024-04-12_Wujiang_Speed_Women_Qualification.csv
ZHOU YAFEI,CHN,21,7.36,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.367,DNF,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Ritter Franziska,GER,22,7.39,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.396,7.528,2024-04-12_Wujiang_Speed_Women_Qualification.csv
ZHANG MENGLI,CHN,23,7.40,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.409,8.562,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Brozek Anna,POL,24,7.44,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.742,7.444,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Romero Pérez Leslie Adriana,ESP,25,7.54,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.685,7.542,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Gautron Lison,FRA,26,7.59,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,9.155,7.594,2024-04-12_Wujiang_Speed_Women_Qualification.csv
VER KHADIJAH ALIVANY,INA,27,7.60,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.603,9.014,2024-04-12_Wujiang_Speed_Women_Qualification.csv
IQAMAH NURUL,INA,28,7.63,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.637,7.66,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Ulzhabayeva Tamara,KAZ,29,7.71,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,8.194,7.712,2024-04-12_Wujiang_Speed_Women_Qualification.csv
Curcio Sophia,USA,30,7.73,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,DNF,7.736,2024-04-12_Wujiang_Speed_Women_Qualification.csv
HAYASHI Karin,JPN,31,7.80,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.804,9.247,2024-04-12_Wujiang_Speed_Women_Qualification.csv
SUNG Hanareum,KOR,32,7.85,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.855,10.008,2024-04-12_Wujiang_Speed_Women_Qualification.csv
NURHIDAYAH SUSAN,INA,33,7.87,IFSC World Cup Wujiang 2024,1354,2024,Wujiang,Speed,Women,Qualification,2024-04-12,/api/v1/category_rounds/8507/results,/api/v1/events/1354/result/6,7.878,10.217,2024-04-12_Wujiang_Speed_Women_Qualification.csv
