name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
ANRAKU Sorato,JPN,1,43+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,43+,2024-10-02_Seoul_Lead_Men_Semi-final.csv
HOMMA Taisei,JPN,2,36+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,36+,2024-10-02_Seoul_Lead_Men_Semi-final.csv
OMATA Shion,JPN,3,36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,36,2024-10-02_Seoul_Lead_Men_Semi-final.csv
LEE Dohyun,KOR,4,36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,36,2024-10-02_Seoul_Lead_Men_Semi-final.csv
IMAIZUMI Yuta,JPN,5,36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,36,2024-10-02_Seoul_Lead_Men_Semi-final.csv
JENFT Paul,FRA,6,36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,36,2024-10-02_Seoul_Lead_Men_Semi-final.csv
OGATA Yoshiyuki,JPN,7,36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,36,2024-10-02_Seoul_Lead_Men_Semi-final.csv
AVEZOU Sam,FRA,8,35+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,35+,2024-10-02_Seoul_Lead_Men_Semi-final.csv
YURIKUSA Ao,JPN,9,35+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,35+,2024-10-02_Seoul_Lead_Men_Semi-final.csv
YOSHIDA Satone,JPN,10,35+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,35+,2024-10-02_Seoul_Lead_Men_Semi-final.csv
MURASHITA Zento,JPN,11,35+,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,35+,2024-10-02_Seoul_Lead_Men_Semi-final.csv
TANAKA Shuta,JPN,12,35,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Semi-final,2024-10-02,/api/v1/category_rounds/9377/results,/api/v1/events/1361/result/1,35,2024-10-02_Seoul_Lead_Men_Semi-final.csv
