name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Quali_time_A,Quali_time_B,source_file
MARTÍNEZ VIDAL Carla,ESP,12,7.50,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,7.505,DNF,2024-07-17_Briancon_Speed_Women_Qualification.csv
Curcio Sophia,USA,13,7.58,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.933,7.584,2024-07-17_Briancon_Speed_Women_Qualification.csv
HAYASHI Karin,JPN,14,7.60,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,DNF,7.605,2024-07-17_Briancon_Speed_Women_Qualification.csv
Rothfork Isis,USA,15,7.64,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,9.879,7.647,2024-07-17_Briancon_Speed_Women_Qualification.csv
KOCH Julia,GER,16,7.68,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,7.681,8.869,2024-07-17_Briancon_Speed_Women_Qualification.csv
KOYAMATSU Ren,JPN,17,7.74,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,7.74,7.767,2024-07-17_Briancon_Speed_Women_Qualification.csv
KAWAKAMI Fumika,JPN,18,7.90,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,7.901,DNF,2024-07-17_Briancon_Speed_Women_Qualification.csv
MARLENOVA Assel,KAZ,19,8.00,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.004,8.121,2024-07-17_Briancon_Speed_Women_Qualification.csv
Bone Kaitlyn,USA,20,8.21,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.219,9.682,2024-07-17_Briancon_Speed_Women_Qualification.csv
HWANG Jimin,KOR,21,8.23,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.237,8.272,2024-07-17_Briancon_Speed_Women_Qualification.csv
KANETANI Haruka,JPN,22,8.24,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.242,9.087,2024-07-17_Briancon_Speed_Women_Qualification.csv
NOH Heeju,KOR,23,8.39,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,9.677,8.398,2024-07-17_Briancon_Speed_Women_Qualification.csv
RIVEROS Anahí,CHI,24,8.40,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.402,8.433,2024-07-17_Briancon_Speed_Women_Qualification.csv
YUN Dasom,KOR,25,8.44,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,9.659,8.447,2024-07-17_Briancon_Speed_Women_Qualification.csv
Tetzlaff Sarah,NZL,26,8.63,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,9.763,8.635,2024-07-17_Briancon_Speed_Women_Qualification.csv
BALARSHINA Anna,KAZ,27,8.72,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,8.908,8.723,2024-07-17_Briancon_Speed_Women_Qualification.csv
NGUYEN Lily,USA,28,8.84,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,9.18,8.847,2024-07-17_Briancon_Speed_Women_Qualification.csv
Kozlova Arina,KAZ,29,9.10,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,9.108,10.388,2024-07-17_Briancon_Speed_Women_Qualification.csv
HOLDER Aniya,RSA,30,10.92,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Women,Qualification,2024-07-17,/api/v1/category_rounds/8525/results,/api/v1/events/1358/result/6,10.92,11.519,2024-07-17_Briancon_Speed_Women_Qualification.csv
