name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
NARASAKI Tomoa,JPN,1,2T4z 2 4,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,1,1,X,1,X,1,1,1,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
ANRAKU Sorato,JPN,2,2T4z 4 8,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,1,1,X,3,3,3,X,1,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
Van Duysen Hannes,BEL,3,2T3z 4 4,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,2,2,X,1,X,X,2,1,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
Roberts Toby,GBR,4,2T3z 4 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,1,1,X,X,X,2,3,3,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
Avezou Sam,FRA,5,2T3z 5 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,4,4,X,X,X,1,1,1,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
NARASAKI Meichi,JPN,6,2T2z 3 3,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,1,1,X,X,X,X,2,2,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
CHON Jongwon,KOR,7,1T4z 2 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,X,2,X,1,2,2,X,1,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
Schubert Jakob,AUT,8,1T4z 2 8,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,2,2,X,1,X,2,X,3,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
Milne Maximillian,GBR,9,1T3z 1 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,1,1,X,X,X,1,X,4,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
Posch Jan-Luca,AUT,9,1T3z 1 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Men,Semi-final,2024-04-08,/api/v1/category_rounds/8924/results,/api/v1/events/1353/result/3,1,1,X,X,X,1,X,4,2024-04-08_Keqiao_Boulder_Men_Semi-final.csv
