name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
OMATA Shion,JPN,1,2.35,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,TOP,34+,2024-10-02_Seoul_Lead_Men_Qualification.csv
AVEZOU Sam,FRA,2,2.74,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,45,35,2024-10-02_Seoul_Lead_Men_Qualification.csv
ANRAKU Sorato,JPN,3,3.71,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,45+,34+,2024-10-02_Seoul_Lead_Men_Qualification.csv
PLACCI Giovanni,ITA,3,3.71,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,45+,34+,2024-10-02_Seoul_Lead_Men_Qualification.csv
HOMMA Taisei,JPN,5,4.33,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,41+,35,2024-10-02_Seoul_Lead_Men_Qualification.csv
YURIKUSA Ao,JPN,6,5.24,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,45,34+,2024-10-02_Seoul_Lead_Men_Qualification.csv
LEE Dohyun,KOR,7,7.42,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,45,33+,2024-10-02_Seoul_Lead_Men_Qualification.csv
TANAKA Shuta,JPN,8,9.38,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,41,34+,2024-10-02_Seoul_Lead_Men_Qualification.csv
LEHMANN Sascha,SUI,9,9.67,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,43+,33+,2024-10-02_Seoul_Lead_Men_Qualification.csv
YOSHIDA Satone,JPN,9,9.67,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,43+,33+,2024-10-02_Seoul_Lead_Men_Qualification.csv
IMAIZUMI Yuta,JPN,11,10.36,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,38+,34+,2024-10-02_Seoul_Lead_Men_Qualification.csv
JENFT Paul,FRA,12,11.48,IFSC World Cup Seoul 2024,1361,2024,Seoul,Lead,Men,Qualification,2024-10-02,/api/v1/category_rounds/8530/results,/api/v1/events/1361/result/1,43+,32,2024-10-02_Seoul_Lead_Men_Qualification.csv
