name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Garnbret Janja,SLO,1,5T5z 5 5,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,1,1,1,1,1,1,1,1,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Nonaka Miho,JPN,1,5T5z 5 5,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,1,1,1,1,1,1,1,1,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Mackenzie Oceania,AUS,1,5T5z 5 5,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,1,1,1,1,1,1,1,1,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Mcneice Erin,GBR,4,4T5z 7 10,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,2,2,1,1,X,3,2,2,2,2,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
ITO Futaba,JPN,5,5T5z 7 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,2,1,1,1,1,1,1,1,2,2,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Condie Kyra,USA,5,3T5z 4 11,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,1,1,X,5,X,2,2,2,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
LUO ZHILU,CHN,7,5T5z 8 7,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,1,1,2,2,3,2,1,1,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Nakamura Mao,JPN,7,3T5z 5 9,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,3,1,X,4,X,2,1,1,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Pilz Jessica,AUT,9,3T5z 11 15,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,4,3,3,2,X,4,X,4,4,2,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
Richardson Madison,CAN,9,5T5z 9 6,IFSC World Cup Keqiao 2024,1353,2024,Keqiao,Boulder,Women,Qualification,2024-04-08,/api/v1/category_rounds/8509/results,/api/v1/events/1353/result/7,1,1,2,1,3,1,2,2,1,1,2024-04-08_Keqiao_Boulder_Women_Qualification.csv
