name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
RICHARD Samuel,FRA,1.0,5T5z 8 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,1,1,3,1,1,1,1,1,2,1,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
PEINADO FRANGANILLO Guillermo,ESP,1.0,5T5z 11 8,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,3,1,2,1,1,1,1,1,4,4,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
ANRAKU Sorato,JPN,3.0,5T5z 9 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,1,1,1,1,5,1,1,1,1,1,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
AMAGASA Sohta,JPN,3.0,5T5z 14 12,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,3,3,2,2,1,1,1,1,7,5,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
Duffy Colin,USA,5.0,5T5z 10 6,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,3,1,1,1,2,1,1,1,3,2,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
LEMAGNER Thomas,FRA,5.0,5T5z 15 10,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,1,1,3,1,7,4,1,1,3,3,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
NARASAKI Tomoa,JPN,7.0,5T5z 16 7,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,1,1,5,1,3,2,1,1,6,2,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
ARRIAGADA KRÜGER Elias,GER,7.0,5T5z 11 5,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,3,1,1,1,3,1,1,1,3,1,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
FUJIWAKI Yuji,JPN,9.0,5T5z 14 11,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,1,1,3,2,2,2,1,1,7,5,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
Vezonik Gregor,SLO,9.0,5T5z 21 12,IFSC World Cup Innsbruck 2024,1356,2024,Innsbruck,Boulder,Men,Qualification,2024-06-26,/api/v1/category_rounds/8516/results,/api/v1/events/1356/result/3,5,2,2,1,5,3,2,1,7,5,2024-06-26_Innsbruck_Boulder_Men_Qualification.csv
