name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
MCNEICE Erin,GBR,1,5T5z 10 8,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,1,1,3,2,1,1,4,3,2024-09-20_Prague_Boulder_Women_Qualification.csv
GROSSMAN Natalia,USA,1,5T5z 7 6,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,2,1,1,1,2,2,1,1,1,1,2024-09-20_Prague_Boulder_Women_Qualification.csv
AVEZOU Zélia,FRA,3,4T5z 8 8,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,2,1,1,1,3,3,2,2,X,1,2024-09-20_Prague_Boulder_Women_Qualification.csv
BUCKLEY Jennifer Eucharia,SLO,3,5T5z 8 5,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,2,1,1,1,1,1,1,1,3,1,2024-09-20_Prague_Boulder_Women_Qualification.csv
MATSUFUJI Anon,JPN,5,5T5z 11 9,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,1,1,3,3,1,1,5,3,2024-09-20_Prague_Boulder_Women_Qualification.csv
DEBEVEC Katja,SLO,5,4T5z 10 12,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,2,1,2,1,4,2,2,2,X,6,2024-09-20_Prague_Boulder_Women_Qualification.csv
NAKAMURA Mao,JPN,7,5T5z 21 14,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,1,1,8,8,4,2,7,2,2024-09-20_Prague_Boulder_Women_Qualification.csv
MACKENZIE Oceania,AUS,7,4T4z 9 5,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,4,1,2,1,1,1,2,2,X,X,2024-09-20_Prague_Boulder_Women_Qualification.csv
MEIGNAN Naïlé,FRA,9,4T4z 10 7,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,3,2,2,1,X,X,2,2,3,2,2024-09-20_Prague_Boulder_Women_Qualification.csv
SEO Chaehyun,KOR,9,3T5z 7 14,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,3,1,1,1,X,2,3,3,X,7,2024-09-20_Prague_Boulder_Women_Qualification.csv
APEL Anna Maria,GER,11,3T5z 8 9,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,4,2,3,1,X,4,1,1,X,1,2024-09-20_Prague_Boulder_Women_Qualification.csv
KÜMIN Andrea,SUI,11,4T4z 11 9,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,2,2,X,X,4,3,4,3,2024-09-20_Prague_Boulder_Women_Qualification.csv
SEKIKAWA Melody,JPN,13,3T5z 7 12,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,4,1,1,2,2,4,4,X,1,2024-09-20_Prague_Boulder_Women_Qualification.csv
YOKOYAMA Sofya,SUI,13,3T3z 6 4,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,4,2,X,X,1,1,X,X,2024-09-20_Prague_Boulder_Women_Qualification.csv
KEREM Ayala,ISR,15,3T3z 6 6,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,2,2,X,X,3,3,X,X,2024-09-20_Prague_Boulder_Women_Qualification.csv
ELHADJ MIMOUNE Selma,FRA,15,3T5z 9 18,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,1,1,1,X,9,2,2,6,5,2024-09-20_Prague_Boulder_Women_Qualification.csv
BESTVATER Alma,GER,17,3T4z 7 7,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,1,1,1,1,X,X,5,3,X,2,2024-09-20_Prague_Boulder_Women_Qualification.csv
HÖNIG Afra,GER,17,2T4z 2 6,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,1,1,1,X,3,1,1,X,X,2024-09-20_Prague_Boulder_Women_Qualification.csv
DREAMER Maya,ISR,19,3T4z 9 8,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,X,1,1,X,1,2,1,6,5,2024-09-20_Prague_Boulder_Women_Qualification.csv
BURŠÍKOVÁ Martina,SVK,19,2T4z 4 13,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,X,1,1,X,3,3,3,X,6,2024-09-20_Prague_Boulder_Women_Qualification.csv
CAULIER Chloe,BEL,21,3T3z 9 7,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,X,1,1,X,X,4,4,4,2,2024-09-20_Prague_Boulder_Women_Qualification.csv
ROY Babette,CAN,21,2T3z 2 3,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,1,1,1,X,X,1,1,X,X,2024-09-20_Prague_Boulder_Women_Qualification.csv
TARKUS Lucija,SLO,23,2T3z 4 4,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Qualification,2024-09-20,/api/v1/category_rounds/8529/results,/api/v1/events/1360/result/7,X,2,2,1,X,X,2,1,X,X,2024-09-20_Prague_Boulder_Women_Qualification.csv
