name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
FOSSALI Ludovico,ITA,1,4.97,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,5.134,True,WILDCARD,True,5.11,True,4.971,,,2024-07-17_Briancon_Speed_Men_Final.csv
NOYA CARDONA Erik,ESP,2,5.06,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,5.092,True,5.194,True,5.1,False,5.062,,,2024-07-17_Briancon_Speed_Men_Final.csv
LONG Jianguo,CHN,3,4.93,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,WILDCARD,True,5.026,False,6.98,,,True,4.939,2024-07-17_Briancon_Speed_Men_Final.csv
CARMANNS Leander,GER,4,5.06,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,5.416,True,5.292,False,5.129,,,False,5.066,2024-07-17_Briancon_Speed_Men_Final.csv
MAIMURATOV Amir,KAZ,5,6.40 (4.96),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,5.03,False,6.4,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
ZURLONI Matteo,ITA,6,5.03 (4.97),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,WILDCARD,False,5.039,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
ZHANG Liang,CHN,7,FALL (5.07),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,5.079,False,FALL,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
HUANG Jingjie,CHN,8,FALSE START (5.27),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,True,5.285,False,FALSE START,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
KHAIBULLIN Rishat,KAZ,9,5.22 (5.01),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,5.226,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
WANG Xinshang,CHN,10,6.92 (5.08),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,6.923,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
MORO Guillaume,FRA,11,FALL (5.25),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,FALL,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
MAWEM Bassa,FRA,12,5.25,IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,5.257,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
JUNG Yongjun,KOR,13,FALSE START (5.25),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,FALSE START,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
David Julian,NZL,14,5.33 (5.26),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,5.338,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
BOULOS Alessandro,ITA,15,FALL (5.26),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,FALL,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
ALTYNBEKOV Beknur,KAZ,16,FALSE START (5.29),IFSC World Cup Briançon 2024,1358,2024,Briancon,Speed,Men,Final,2024-07-17,/api/v1/category_rounds/9135/results,/api/v1/events/1358/result/2,False,FALSE START,,,,,,,,,2024-07-17_Briancon_Speed_Men_Final.csv
