name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
LOOSER Noé,SUI,36,36.45,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,23+,41+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
DEMMEL Martina,GER,37,37.11,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,43+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
Atkins Käthe,GER,38,37.35,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,30+,35+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
ARC Nolwenn,FRA,39,37.79,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,31+,34+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
SMETANOVA Michaela,CZE,40,38.88,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,43,2024-07-12_Chamonix_Lead_Women_Qualification.csv
HILY Manon,FRA,41,40.58,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,42+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
Aguado Valentina,ARG,42,40.91,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,30+,33,2024-07-12_Chamonix_Lead_Women_Qualification.csv
Pfister Clotilde,FRA,43,42.6,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,30,32,2024-07-12_Chamonix_Lead_Women_Qualification.csv
CABEZAS Matilde,CHI,44,42.95,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,16+,35+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
CHANOURDIE Julia,FRA,45,45.6,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,38,2024-07-12_Chamonix_Lead_Women_Qualification.csv
SHIRAN Noa,ISR,45,45.6,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,38,2024-07-12_Chamonix_Lead_Women_Qualification.csv
ØVRE-EIDE Sunniva,NOR,45,45.6,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,38,2024-07-12_Chamonix_Lead_Women_Qualification.csv
Janosova Marketa,CZE,48,45.73,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,16+,34+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
Iltis Kintana,FRA,49,47.1,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,15+,34+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
BERNHARD Emma,GER,50,47.62,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,36,2024-07-12_Chamonix_Lead_Women_Qualification.csv
CONTRERAS Alejandra,CHI,51,48.55,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,16+,28+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
HAN Seuran,KOR,52,49.3,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,35+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
KÖHLER  Anja,BRA,52,49.3,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,35+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
SIRUCKOVA Tereza,CZE,52,49.3,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,35+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
POTAPOVA Nika,UKR,55,51.93,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,15+,21+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
GHISOLFI Claudia,ITA,56,52.48,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,34+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
SCOLARIS Ilaria,ITA,56,52.48,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,34+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
HAMMELMÜLLER Eva Maria,AUT,58,54.99,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,31+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
LERONDEL Meije,FRA,59,55.72,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,28+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
Perry Roxy,AUS,60,56.44,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,27+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
ROY Babette,CAN,61,56.92,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,26+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
WONG Hei Kiu Heidi,HKG,62,57.39,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,24+,2024-07-12_Chamonix_Lead_Women_Qualification.csv
MABBONI Federica,ITA,63,58.33,IFSC World Cup Chamonix 2024,1357,2024,Chamonix,Lead,Women,Qualification,2024-07-12,/api/v1/category_rounds/8519/results,/api/v1/events/1357/result/5,12+,,2024-07-12_Chamonix_Lead_Women_Qualification.csv
