name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
GROSSMAN Natalia,USA,1,3T4z 9 10,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,3,3,X,3,3,1,3,3,2024-09-20_Prague_Boulder_Women_Semi-final.csv
MACKENZIE Oceania,AUS,2,2T3z 6 4,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,1,1,5,1,X,2,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
MEIGNAN Naïlé,FRA,3,2T3z 8 6,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,3,3,5,1,X,2,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
AVEZOU Zélia,FRA,4,1T3z 1 3,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,1,1,X,1,X,1,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
NAKAMURA Mao,JPN,5,1T3z 1 5,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,1,1,X,1,X,3,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
MATSUFUJI Anon,JPN,5,1T3z 1 5,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,1,1,X,3,X,1,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
SEO Chaehyun,KOR,7,1T3z 2 7,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,2,2,X,3,X,2,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
APEL Anna Maria,GER,8,1T3z 3 4,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,3,2,X,1,X,1,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
BUCKLEY Jennifer Eucharia,SLO,9,1T3z 3 7,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,3,1,X,3,X,3,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
KEREM Ayala,ISR,10,1T2z 1 2,IFSC World Cup Prague 2024,1360,2024,Prague,Boulder,Women,Semi-final,2024-09-20,/api/v1/category_rounds/9300/results,/api/v1/events/1360/result/7,1,1,X,X,X,1,X,X,2024-09-20_Prague_Boulder_Women_Semi-final.csv
