name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,46-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,46-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,2,41-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,41-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Ondra Adam,CZE,3,40+,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,40+,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Lama David,AUT,4,40+,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,40+,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,5,40,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,40,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Usobiaga Lakunza Patxi,ESP,6,40-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,40-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,7,40-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,40-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Son Sangwon,KOR,8,39-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,39-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,8,39-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,39-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,10,39-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,39-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,11,39-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,39-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Nitta Tatsumi,JPN,12,38,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,38,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Park Jihwan,KOR,13,33,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,33,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Matsushima Akito,JPN,14,33,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,33,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Tauporn Thomas,GER,15,33,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,33,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,16,33,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,33,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Tsunoda Hiroki,JPN,17,28,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,28,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Kaurov Ivan,RUS,18,28,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,28,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Watanabe Kazuma,JPN,19,28-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,28-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Higuchi Masahiro,JPN,20,28-,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,28-,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,21,25+,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,25+,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Nakahara Sakae,JPN,22,25,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,25,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Sim Seolbin,KOR,23,25,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,25,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Ogata Kazutoshi,JPN,24,25,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,25,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
Lee Changhyon,KOR,25,12,"IFSC Climbing Worldcup (L,S) - Chuncheon (KOR) 2010",619,2010,Chuncheon,Lead,Men,Semi-Final,2010-08-28,/api/v1/category_rounds/1432/results,/api/v1/events/619/result/1,12,2010-08-28_Chuncheon_Lead_Men_Semi-Final.csv
