name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
McColl Sean,CAN,1,3t3 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,1,1,X,3,1,1,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,2,3t3 3b3,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,1,1,X,X,1,1,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,3,3t7 3b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,3,3,1,1,X,X,3,3,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Gelmanov Rustam,RUS,4,3t8 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,3,1,2,1,X,X,3,3,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Ondra Adam,CZE,5,2t3 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,X,3,X,1,2,1,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Barrans David,GBR,6,2t3 3b3,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,2,1,X,1,X,X,1,1,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Watson Stewart,GBR,7,2t4 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,2,1,X,1,X,3,2,2,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Danker Stefan,GER,8,2t4 3b5,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,X,1,X,X,3,3,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,9,2t4 3b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,2,1,2,2,X,X,X,4,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Caleyron Thomas,FRA,10,2t5 4b6,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,X,1,X,2,4,2,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,11,2t5 4b10,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,X,1,X,6,4,2,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Nieuwenhuijsen Michiel,NED,12,2t8 3b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,2,2,X,1,X,X,6,5,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Jongeneelen Wouter,NED,13,1t1 4b7,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,X,1,X,3,X,2,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Moroni Gabriele,ITA,14,1t1 2b3,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,1,1,X,X,X,X,X,2,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,15,1t3 3b8,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,3,1,X,3,X,X,X,4,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,16,1t4 4b12,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,4,2,X,1,X,5,X,4,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,17,1t5 3b10,IFSC Climbing Worldcup (B) - Eindhoven (NED) 2010,613,2010,Eindhoven,Boulder,Men,Semi-Final,2010-06-25,/api/v1/category_rounds/1391/results,/api/v1/events/613/result/3,5,5,X,X,X,4,X,1,2010-06-25_Eindhoven_Boulder_Men_Semi-Final.csv
