name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Fischhuber Kilian,AUT,1,3t4 3b4,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,1,1,2,2,1,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,2,3t9 3b8,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,2,2,5,5,2,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Ondra Adam,CZE,3,2t5 4b11,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,4,4,1,1,X,5,X,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Lachat Cédric,SUI,4,1t1 4b20,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,7,1,1,X,6,X,6,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,5,1t1 2b2,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,1,1,X,X,X,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Core Christian,ITA,5,1t1 2b2,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,X,1,X,X,1,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Gaidioz Loïc,FRA,5,1t1 2b2,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,1,1,X,X,X,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Kryukov Valeriy,UKR,8,1t1 2b3,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,1,1,X,X,X,2,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,9,1t3 2b3,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,X,1,X,X,3,2,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Watson Stewart,GBR,10,1t3 2b7,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,4,3,3,X,X,X,X,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Baumann Jonas,GER,11,1t4 3b9,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,X,2,4,4,X,3,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Müller Matthias,SUI,12,1t4 2b3,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,2,4,1,X,X,X,X,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Laurence Ludovic,FRA,13,1t4 2b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,X,1,X,X,4,4,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Sommer Remo,SUI,14,1t4 1b4,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,4,4,X,X,X,X,X,X,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,15,0t 3b4,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,1,X,2,X,X,X,1,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
Shalagin Mykhaylo,UKR,16,0t 2b7,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Semi-Final,2010-05-14,/api/v1/category_rounds/1363/results,/api/v1/events/609/result/3,X,X,X,3,X,X,X,4,2010-05-14_Greifensee_Boulder_Men_Semi-Final.csv
