name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Jubes Angarita Marco Antonio,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,1,1,1,1,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Parry Gareth,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,1,1,1,1,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Watson Stewart,,1,5t5 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,1,1,1,1,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,,4,5t6 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,2,1,1,1,1,1,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
McColl Sean,,4,5t6 5b5,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,2,1,1,1,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Fischhuber Kilian,,6,5t6 5b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,2,2,1,1,1,1,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Ondra Adam,,6,5t6 5b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,1,1,2,2,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,,6,5t6 5b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,1,1,2,2,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Hori Tsukuru,,9,5t7 5b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,2,1,2,2,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
Lachat Cédric,,9,5t7 5b6,IFSC Climbing Worldcup (B) - Sheffield (GBR) 2010,614,2010,Sheffield,Boulder,Men,Qualification,2010-07-03,/api/v1/category_rounds/1395/results,/api/v1/events/614/result/3,1,1,1,1,1,1,2,1,2,2,2010-07-03_Sheffield_Boulder_Men_Qualification.csv
