name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Fischhuber Kilian,AUT,1,5t7 5b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,1,1,2,1,1,1,2,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,1,5t23 5b15,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,7,7,4,1,4,2,4,2,4,3,2010-05-28_Wien_Boulder_Men_Qualification.csv
Ennemoser Lukas,AUT,2,5t7 5b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,2,2,2,2,1,1,1,1,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Ondra Adam,CZE,2,4t6 5b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,2,1,X,1,2,2,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,3,4t6 5b7,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,1,1,X,2,2,2,2,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Kruder Jernej,SLO,3,4t6 5b9,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,2,1,2,1,X,5,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Oleksy Tomasz,POL,4,4t6 4b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,3,3,1,1,X,X,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,4,4t7 5b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,4,4,1,1,X,1,1,1,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Gaidioz Loïc,FRA,5,4t9 5b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,2,2,X,2,2,1,2,2,3,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Julien Stéphan,FRA,5,3t6 5b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,2,2,3,1,X,1,X,3,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Glairon Mondet Guillaume,FRA,6,2t2 5b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,X,1,X,1,X,1,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Sommer Remo,SUI,6,2t2 5b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,X,1,X,1,1,1,X,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Watson Stewart,GBR,6,4t10 5b8,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,2,2,2,1,X,1,4,3,2,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Danker Stefan,GER,7,3t3 4b4,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,1,1,1,1,X,X,X,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Caleyron Thomas,FRA,8,3t5 4b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,3,2,1,1,X,X,X,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Ten Sijthoff Casper,NED,8,2t2 5b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,X,1,X,2,X,1,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Barrans David,GBR,9,2t3 5b5,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,2,1,X,1,X,1,X,1,1,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
Müller Matthias,SUI,9,3t7 5b6,IFSC Climbing Worldcup (B) - Wien (AUT) 2010,610,2010,Wien,Boulder,Men,Qualification,2010-05-28,/api/v1/category_rounds/1368/results,/api/v1/events/610/result/3,1,1,X,1,3,2,3,1,X,1,2010-05-28_Wien_Boulder_Men_Qualification.csv
