name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
Vaitsekhovskii Evgenii,,1,6.93,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.48,True,7.63,True,7.02,True,6.93,,
Kokorin Stanislav,,2,7.20,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.45,True,7.33,True,7.06,False,7.2,,
Hroza Libor,,3,7.37,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.38,True,7.0,False,7.24,,,True,7.37
Novikov Ivan,,4,13.02,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.91,True,7.45,False,7.29,,,False,13.02
Abdrakhmanov Sergey,,5,7.06,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.67,False,7.06,,,,,,
Swirk Lukasz,,6,7.72,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.93,False,7.72,,,,,,
Styenkovyy Maksym,,7,8.01,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,7.82,False,8.01,,,,,,
Komosinski Jedrzej,,8,9.76,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,True,8.119,False,9.76,,,,,,
Escobar Manuel,,9,8.02,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,8.02,,,,,,,,
Komondi Csaba,,10,8.09,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,8.09,,,,,,,,
Osipov Maksym,,11,8.25,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,8.25,,,,,,,,
Yurko Oleksiy,,12,8.29,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,8.29,,,,,,,,
De Las Salas Leonel,,13,9.51,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,9.51,,,,,,,,
Ghisolfi Stefano,,14,9.73,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,9.73,,,,,,,,
Nieves Josmar,,15,11.90,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,11.9,,,,,,,,
Sinitcyn Sergei,,16,FALL,IFSC Climbing Worldcup (S) - Trento (ITA) 2010,608,2010,Trento,Speed,Men,Final,2010-04-30,/api/v1/category_rounds/1358/results,/api/v1/events/608/result/2,False,FALL,,,,,,,,
