name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1
Julian  Puigblanque Ramón ,ESP,1,35+,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,35+
Schubert Jakob,AUT,2,33-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,33-
Ondra Adam,CZE,3,30-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,30-
Lama David,AUT,4,29-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,29-
Romain Manuel,FRA,5,28+,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,28+
Tauporn Thomas,GER,6,28,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,28
Matsushima Akito,JPN,6,28,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,28
Amma Sachi,JPN,8,28-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,28-
Usobiaga Lakunza Patxi,ESP,9,27+,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,27+
Supper Gautier,FRA,10,27-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,27-
Kim Jaha,KOR,11,26+,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,26+
Chernikov Mikhail,RUS,12,25-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,25-
Min Hyunbin,KOR,12,25-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,25-
Desgranges Romain,FRA,14,25-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,25-
Son Sangwon,KOR,15,21-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,21-
Watanabe Kazuma,JPN,15,21-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,21-
Suolang Jiacuo,CHN,17,21-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,21-
Baratzadeh Gholamali,IRI,18,21-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,21-
Nitta Tatsumi,JPN,19,20,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,20
Rekabi Davoud,IRI,20,19,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,19
Ma ZiDa,CHN,21,19-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,19-
Qu HaiBin,CHN,22,18+,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,18+
Peng Kuei Chi,TPE,23,17-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,17-
Chang Chia Chu,TPE,24,16-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,16-
Sim Seolbin,KOR,25,13-,"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Semi-Final,2010-10-29,/api/v1/category_rounds/1447/results,/api/v1/events/621/result/1,13-
