name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Lama David,AUT,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Matsushima Akito,JPN,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Min Hyunbin,KOR,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
Son Sangwon,KOR,1,Top 1. | Top 1. [7.48],"IFSC Climbing Worldcup (L, S) - Huaiji (CHN) 2010",621,2010,Huaiji,Lead,Men,Qualification,2010-10-29,/api/v1/category_rounds/1446/results,/api/v1/events/621/result/1,Top,Top,2010-10-29_Huaiji_Lead_Men_Qualification.csv
