name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Fischhuber Kilian,AUT,1,4t7 4b4,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,X,X,1,1,4,1,1,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,1,5t6 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,1,1,2,1,1,1,1,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Ondra Adam,CZE,1,5t6 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,1,1,1,1,1,1,2,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Sommer Remo,SUI,2,4t8 4b6,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,2,1,2,1,1,1,X,X,3,3,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Lachat Cédric,SUI,3,5t6 5b6,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,1,1,1,1,2,2,1,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Watson Stewart,GBR,3,3t3 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,1,1,1,1,X,1,X,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Becan Klemen,SLO,4,3t4 5b8,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,2,2,1,1,X,1,X,3,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Mogaki Keita,JPN,4,5t7 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,1,1,2,1,2,1,1,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Gaidioz Loïc,FRA,5,5t9 5b5,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,1,1,2,1,4,1,1,1,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
Rubtsov  Aleksei,RUS,5,3t5 5b8,IFSC Climbing Worldcup (B) - Greifensee (SUI) 2010,609,2010,Greifensee,Boulder,Men,Qualification,2010-05-14,/api/v1/category_rounds/1362/results,/api/v1/events/609/result/3,1,1,X,2,1,1,X,1,3,3,2010-05-14_Greifensee_Boulder_Men_Qualification.csv
